severity,accuracy,mean_ssim,std_ssim,elapsed_time_ssim,mean_ncc,std_ncc,elapsed_time_ncc,mean_uiq,std_uiq,elapsed_time_uiq,mean_scc,std_scc,elapsed_time_scc
-0.0,1.0,1.0,0.0,0.51399827003479,0.9999978164434432,9.393089435746802e-07,0.1252462863922119,0.998748460650444,0.0080204688649042,0.4573686122894287,0.99991796875,0.0008081067466291002,1.133803129196167
-0.032999999821186,1.0,0.9997895729541778,0.0002891767714378,0.520127534866333,0.9999667160511015,3.4548723981520684e-05,0.1229820251464843,0.998453374505043,0.0082543603138775,0.4800271987915039,0.9995693306326866,0.001251702386286741,1.1639251708984375
-0.0659999996423721,1.0,0.9994541391134262,0.0008539541108621,0.5238757133483887,0.9999658058285712,3.533257935401187e-05,0.1262269020080566,0.9980792504549026,0.0082968259153432,0.4639983177185058,0.9994122444987297,0.001302619195073538,1.136472463607788
-0.0989999994635582,1.0,0.9989212439060212,0.0016475907410729,0.5242204666137695,0.9999655717611312,3.431162589532231e-05,0.1267504692077636,0.9974711451530456,0.0084512162631056,0.4668362140655517,0.9992313067317009,0.001416615236898705,1.1238861083984375
-0.1319999992847442,1.0,0.9981965194940569,0.0026090626394391,0.5350205898284912,0.9999650974273682,3.584653547760449e-05,0.1267886161804199,0.9966619337797163,0.0087265556809542,0.4666342735290527,0.9990110565423965,0.0015450687550133306,1.1289141178131104
-0.1649999916553497,1.0,0.9973047033548356,0.0037744627599032,0.5882258415222168,0.9999652119874954,3.563167489783921e-05,0.1282529830932617,0.9956447945833208,0.0092544220611857,0.4624049663543701,0.9987427500486374,0.0018170712481195065,1.129284143447876
-0.1979999989271164,1.0,0.9962414772510528,0.0051077384848881,0.5263872146606445,0.999965107023716,3.572506986789607e-05,0.1291542053222656,0.994466150522232,0.0100256273763027,0.4728546142578125,0.9984877939224244,0.0020329452541944485,1.1297225952148438
-0.231000006198883,1.0,0.9949424128532408,0.0066002199515078,0.5229709148406982,0.9999650779366492,3.562865838485304e-05,0.1319680213928222,0.9930102406740188,0.0110482206103476,0.4679441452026367,0.9981360490322113,0.0023785510856273195,1.12662672996521
-0.2639999985694885,1.0,0.9935631835460664,0.0082333000744986,0.5349352359771729,0.9999650970101356,3.552341568785659e-05,0.1322729587554931,0.9914585933685304,0.0123575479722701,0.4684293270111084,0.9978551941514016,0.0024903448031024403,1.1317462921142578
-0.296999990940094,1.0,0.9920123126506806,0.0100447894766864,0.5375587940216064,0.9999649308919908,3.599577320517386e-05,0.1329028606414795,0.9897264473438264,0.0139193528944853,0.4705038070678711,0.997478833436966,0.0028959137056624204,1.1376256942749023
-0.3299999833106994,1.0,0.9903852872848512,0.0120259029655911,0.5279252529144287,0.9999655023813248,3.529267876632085e-05,0.134244680404663,0.9879093821048736,0.0157568024741361,0.4745481014251709,0.997102789759636,0.003291994332038579,1.1730504035949707
-0.3630000054836273,0.998,0.988502011179924,0.0140598644768297,0.5309405326843262,0.9999650285840036,3.590725877609348e-05,0.1361303329467773,0.9858055374622344,0.0177734146360432,0.4794137477874756,0.9966175424456596,0.0038687118522278932,1.1414380073547363
-0.3959999978542328,0.998,0.9865186131000518,0.0162617166229682,0.535783052444458,0.9999651931524276,3.550988963622274e-05,0.1375925540924072,0.9836040052175522,0.0199277887318915,0.4738447666168213,0.9961040623188019,0.004523130431212367,1.1374619007110596
-0.4289999902248382,0.998,0.9842992310523988,0.0185679778719932,0.5473556518554688,0.9999650865793228,3.592463889369279e-05,0.1390771865844726,0.9811348708868026,0.0222964368504044,0.4748520851135254,0.9955186529159545,0.005263171394995739,1.1398024559020996
-0.4620000123977661,0.996,0.9821514412164688,0.0209075758318712,0.5411126613616943,0.9999656071066856,3.4528519108861154e-05,0.1405155658721923,0.9787683211565018,0.0246631991847069,0.4761261940002441,0.9949880424141884,0.005879813430778408,1.2234673500061035
-0.4950000047683716,0.996,0.9800231593847276,0.0234002375305798,0.538214921951294,0.9999668632745744,3.392918386628918e-05,0.1409847736358642,0.9764203089475632,0.0272474848373071,0.477419376373291,0.994482455432415,0.006576947626999182,1.6281638145446777
-0.527999997138977,0.996,0.9773754022121428,0.0258467758765823,0.5607223510742188,0.9999656533002852,3.5534901134543445e-05,0.1418154239654541,0.9734744318723678,0.0298307237694623,0.4786920547485351,0.9937239716649056,0.007370985342868332,1.7071290016174316
-0.5609999895095825,0.996,0.9748320689201356,0.0284353072888996,0.5536682605743408,0.9999653508067132,3.565778493413319e-05,0.1423461437225341,0.9706822825670244,0.0324982439249987,0.4807782173156738,0.992995792210102,0.00817559750580953,1.8603649139404297
-0.593999981880188,0.994,0.972223307609558,0.0310569664135457,0.5436661243438721,0.9999655669331552,3.5063024887430136e-05,0.1464366912841797,0.9678072372674942,0.0353039178875304,0.481783390045166,0.9922742096185684,0.008936359735510735,2.076385259628296
-0.6270000338554382,0.99,0.9694725235700608,0.0337057312354665,0.549431562423706,0.9999654743075372,3.55780375154709e-05,0.1453363895416259,0.9648025921583177,0.0380533451669782,0.4826266765594482,0.9914736191630363,0.009758902494067323,1.7614657878875732
-0.6600000262260437,0.986,0.9667210545539856,0.0364454273701066,0.5489294528961182,0.9999661737680436,3.464333430572199e-05,0.1468784809112548,0.9617747637033462,0.0409675772589123,0.4843959808349609,0.9907243478894233,0.010518390877848886,1.196549654006958
-0.6930000185966492,0.984,0.9637272428274156,0.0391663062444015,0.5460798740386963,0.9999656209349632,3.501510866365963e-05,0.1484842300415039,0.9585054210424424,0.0438803082068865,0.5674633979797363,0.989823114156723,0.011399662517208507,1.1922314167022705
