Severity,Mean,Std,Accuracy
1,0.9999983226060867,8.889863093545509e-07,1.0
2,0.9999826781153679,9.382546681644302e-06,0.998
3,0.999981546998024,1.1733821038345456e-05,0.998
4,0.9999818967580796,1.0833061434992398e-05,0.998
5,0.9999805686473846,2.2838598155585905e-05,0.998
6,0.9999801009297371,2.81667248431139e-05,1.0
7,0.9999811809062957,1.4008273777583525e-05,1.0
8,0.9999798620939255,2.3757115958374592e-05,0.998
9,0.9999790952801705,3.7477628324616566e-05,1.0
10,0.9999725316762924,9.543361192089895e-05,0.998
11,0.9999714168310165,0.00012303700568877906,1.0
12,0.9999681086540222,0.00012103063037105064,1.0
13,0.9999661153554916,0.0001479465486721475,1.0
14,0.9999685557484627,9.473674114602546e-05,0.998
15,0.9999690918922425,0.00010138321428885205,0.998
16,0.9999662530422211,0.0001809006036874426,1.0
17,0.9999598924517632,0.00016926186746440264,0.998
18,0.9999471655488015,0.00027457068585051545,1.0
19,0.9999561840891839,0.0001958017663014317,0.994
20,0.999940092086792,0.0002300803251732225,0.994
21,0.9999307930469513,0.0004103642412624383,0.992
22,0.9999477975368499,0.00026190799824853746,0.996
23,0.9999192315340042,0.00046786396204872487,0.994
24,0.9999209708571434,0.0005579797373890576,0.994
25,0.9999250927567482,0.0003936417361299901,0.986
26,0.9998937285542489,0.0006309620475828004,0.994
27,0.9999065216779709,0.00039217864730989674,0.986
28,0.99989518648386,0.0005732397715348101,0.978
29,0.9998997264504432,0.0004605083236060811,0.974
30,0.9998902236819267,0.0005733457323179027,0.976
