Severity,Mean,Std,Accuracy,Time Taken
0.5,0.9993359374999999,1.111334915764742e-16,1.0,0.08898043632507324
0.48350000008940697,0.9990812186510994,3.3340047472942265e-16,1.0,0.08857417106628418
0.46700000017881393,0.9987417092572329,1.111334915764742e-16,1.0,0.09018802642822266
0.4505000002682209,0.9982931872508854,3.3340047472942265e-16,1.0,0.09033608436584473
0.43400000035762787,0.9977055784035399,3.3340047472942265e-16,0.998,0.0901188850402832
0.41750000417232513,0.9969417838418732,3.3340047472942265e-16,0.998,0.09123635292053223
0.4010000005364418,0.9959563167161463,0.0,1.0,0.08887124061584473
0.38449999690055847,0.9946937280115297,4.445339663058968e-16,0.998,0.08950161933898926
0.36800000071525574,0.9930867909370941,2.222669831529484e-16,0.996,0.10740017890930176
0.351500004529953,0.9910544162383004,2.222669831529484e-16,0.998,0.09121155738830566
0.33500000834465027,0.9884992725553645,3.3340047472942265e-16,0.996,0.09118509292602539
0.31849999725818634,0.985305069653021,2.222669831529484e-16,0.998,0.09124398231506348
0.3020000010728836,0.9813334897866975,1.111334915764742e-16,0.996,0.09139370918273926
0.28550000488758087,0.9764206833730852,1.111334915764742e-16,0.996,0.09103012084960938
0.26899999380111694,0.9703733382518533,2.222669831529484e-16,0.996,0.09160637855529785
0.2524999976158142,0.9629642710911631,1.111334915764742e-16,0.996,0.0908365249633789
0.23600000143051147,0.9539274245071083,3.3340047472942265e-16,0.994,0.09227371215820312
0.21950000524520874,0.9429523239190817,2.222669831529484e-16,0.992,0.09229302406311035
0.203000009059906,0.9296778601861764,4.445339663058968e-16,0.99,0.09144043922424316
0.18649998307228088,0.9136853376846593,2.222669831529484e-16,0.99,0.10951638221740723
0.16999998688697815,0.8944909032578076,2.222669831529484e-16,0.99,0.0921168327331543
0.15349999070167542,0.8715368447144765,2.222669831529484e-16,0.988,0.09332799911499023
0.13699999451637268,0.8441822612711988,1.111334915764742e-16,0.98,0.09257817268371582
0.12049999833106995,0.8116926121987579,2.222669831529484e-16,0.986,0.09155917167663574
0.10400000214576721,0.7732282252507616,0.0,0.98,0.0906531810760498
0.08750000596046448,0.7278316530112423,0.0,0.978,0.09156417846679688
0.07099997997283936,0.6744136820964323,0.0,0.978,0.09045958518981934
0.05449998378753662,0.6117385081055959,2.222669831529484e-16,0.968,0.09163904190063477
0.03799998760223389,0.5384064952724451,0.0,0.966,0.09157514572143555
0.021499991416931152,0.4528363339033084,5.55667457882371e-17,0.954,0.09600687026977539
0.004999995231628418,0.35324508028862495,5.55667457882371e-17,0.96,0.09439730644226074
