severity,accuracy,mean_poly_k,std_poly_k,elapsed_time_poly_k
-0.0,1.0,1.0,0.0,0.09948253631591797
-0.032999999821186066,1.0,0.9994555000059008,1.111334915764742e-16,0.10088682174682617
-0.06599999964237213,1.0,0.9978220000236034,0.0,0.10255837440490723
-0.0989999994635582,1.0,0.9950995000531078,0.0,0.10490846633911133
-0.13199999928474426,0.998,0.9912880000944141,3.3340047472942265e-16,0.09874558448791504
-0.16499999165534973,1.0,0.9863875013768676,3.3340047472942265e-16,0.11638736724853516
-0.1979999989271164,1.0,0.9803980002124306,3.3340047472942265e-16,0.11138510704040527
-0.23100000619888306,1.0,0.973319498568058,0.0,0.10812973976135254
-0.2639999985694885,0.998,0.965152000377655,0.0,0.11339855194091797
-0.296999990940094,1.0,0.955895502690792,0.0,0.10901045799255371
-0.32999998331069946,0.998,0.945550005507469,0.0,0.1319279670715332
-0.3630000054836273,0.998,0.9341154980094436,3.3340047472942265e-16,0.116851806640625
-0.3959999978542328,0.998,0.9215920008497241,3.3340047472942265e-16,0.12060832977294922
-0.42899999022483826,0.998,0.9079795041935447,3.3340047472942265e-16,0.12122035026550293
-0.4620000123977661,0.996,0.8932779942722321,1.111334915764742e-16,0.11740446090698242
-0.4950000047683716,0.996,0.8774874976396562,1.111334915764742e-16,0.11721634864807129
-0.527999997138977,0.996,0.8606080015106202,1.111334915764742e-16,0.12296581268310547
-0.5609999895095825,0.996,0.8426395058851243,1.111334915764742e-16,0.12877798080444336
-0.593999981880188,0.992,0.8235820107631683,1.111334915764742e-16,0.1268608570098877
-0.6270000338554382,0.992,0.8034354787726397,0.0,0.12798452377319336
-0.6600000262260437,0.982,0.7821999826908108,0.0,0.12287640571594238
-0.6930000185966492,0.986,0.759875487112522,0.0,0.12060189247131348
-0.7260000109672546,0.986,0.7364619920377731,0.0,0.12397193908691406
-0.7590000033378601,0.984,0.7119594974665642,0.0,0.1248633861541748
-0.7919999957084656,0.984,0.6863680033988953,0.0,0.12006568908691406
-0.824999988079071,0.968,0.6596875098347663,0.0,0.13428306579589844
-0.8580000400543213,0.98,0.6319179656333915,0.0,0.1282033920288086
-0.8910000324249268,0.962,0.6030594711093897,0.0,0.1318342685699463
-0.9240000247955322,0.96,0.5731119770889279,0.0,0.1235806941986084
-0.9570000171661377,0.954,0.5420754835720061,0.0,0.12951135635375977
-0.9900000095367432,0.946,0.5099499905586242,0.0,0.13164615631103516
0.0,0.998,1.0,0.0,0.08769011497497559
0.032999999821186066,1.0,1.0,0.0,0.09144783020019531
0.06599999964237213,1.0,1.0,0.0,0.0974724292755127
0.0989999994635582,1.0,1.0,0.0,0.09381532669067383
0.13199999928474426,1.0,1.0,0.0,0.09624147415161133
0.16499999165534973,1.0,1.0,0.0,0.1053309440612793
0.1979999989271164,0.998,1.0,0.0,0.10141849517822266
0.23100000619888306,1.0,1.0,0.0,0.09897184371948242
0.2639999985694885,0.998,1.0,0.0,0.1054539680480957
0.296999990940094,1.0,1.0,0.0,0.11169600486755371
0.32999998331069946,1.0,1.0,0.0,0.10060334205627441
0.3630000054836273,1.0,1.0,0.0,0.11043596267700195
0.3959999978542328,1.0,1.0,0.0,0.11115241050720215
0.42899999022483826,1.0,1.0,0.0,0.11150860786437988
0.4620000123977661,1.0,1.0,0.0,0.10843849182128906
0.4950000047683716,1.0,1.0,0.0,0.10557770729064941
0.527999997138977,1.0,1.0,0.0,0.11162137985229492
0.5609999895095825,1.0,1.0,0.0,0.11200618743896484
0.593999981880188,1.0,1.0,0.0,0.1146094799041748
0.6270000338554382,1.0,1.0,0.0,0.1158285140991211
0.6600000262260437,1.0,1.0,0.0,0.1170816421508789
0.6930000185966492,1.0,1.0,0.0,0.11760830879211426
0.7260000109672546,1.0,1.0,0.0,0.12598061561584473
0.7590000033378601,1.0,1.0,0.0,0.12019515037536621
0.7919999957084656,1.0,1.0,0.0,0.1289675235748291
0.824999988079071,1.0,1.0,0.0,0.12282323837280273
0.8580000400543213,0.998,1.0,0.0,0.12470412254333496
0.8910000324249268,0.998,1.0,0.0,0.12522411346435547
0.9240000247955322,1.0,1.0,0.0,0.1309502124786377
0.9570000171661377,0.996,1.0,0.0,0.12743902206420898
0.9900000095367432,1.0,1.0,0.0,0.20756196975708008
