Severity,Mean,Std,Accuracy
1,0.9999166666269302,0.0012657989456557497,1.0
2,0.9982990502119065,0.009365684763831652,1.0
3,0.9980187655687333,0.007670937343694979,1.0
4,0.9975313787460327,0.007313967918490095,0.998
5,0.9961473373174667,0.013588944120522277,0.998
6,0.9953068494796753,0.012656980141863243,0.998
7,0.9933363529443741,0.01671089960456309,0.996
8,0.9921142214536667,0.01876135150274484,0.996
9,0.9906408158540726,0.020449010360442672,0.998
10,0.9903670417070389,0.017384116530701564,1.0
11,0.9878819879293442,0.02776851383601282,0.998
12,0.9869649406671525,0.027056499659880374,0.998
13,0.9843011832237244,0.02734169042467998,0.994
14,0.9835482934713363,0.03113128916075486,0.992
15,0.9818489305973053,0.03284755054203456,0.988
16,0.9801446450948715,0.033144445320931096,0.986
17,0.9761525005102157,0.036383745846886514,0.97
18,0.9787631955146789,0.03097189364700755,0.972
19,0.9719022117853164,0.04115293914559025,0.958
20,0.9697895330190659,0.04393915647673022,0.948
21,0.9669362028837204,0.04328946775861797,0.942
22,0.9642330758571624,0.0446328865519348,0.916
23,0.9633611986637115,0.04584480153377521,0.906
24,0.9584391977787018,0.049704739646318934,0.86
25,0.9569382030963898,0.05321334425792666,0.798
26,0.9510193284749985,0.0515100415516241,0.762
27,0.9468700600862503,0.05036121072962715,0.682
28,0.9443553178310394,0.05082060257891486,0.612
29,0.9254868838787079,0.05714645910053159,0.562
30,0.8967676459550857,0.0633935041733257,0.56
