Severity,Mean,Std,Accuracy,Time Taken
-0.0,0.9946874999999995,4.445339663058968e-16,0.998,0.11087822914123535
-0.032999999821186066,0.9933319139881612,0.0,1.0,0.09586882591247559
-0.06599999964237213,0.9916900315510129,0.0,0.998,0.0984187126159668
-0.0989999994635582,0.9897131409655482,4.445339663058968e-16,1.0,0.10359025001525879
-0.13199999928474426,0.987346113663161,1.111334915764742e-16,1.0,0.10368490219116211
-0.16499999165534973,0.9845267907459552,2.222669831529484e-16,1.0,0.09833073616027832
-0.1979999989271164,0.9811853273444926,2.222669831529484e-16,0.998,0.09839868545532227
-0.23100000619888306,0.977243507258363,2.222669831529484e-16,1.0,0.09935522079467773
-0.2639999985694885,0.9726140092430191,3.3340047472942265e-16,0.994,0.09344363212585449
-0.296999990940094,0.9671996291183439,0.0,0.994,0.09401345252990723
-0.32999998331069946,0.9608924695902328,3.3340047472942265e-16,0.992,0.09853243827819824
-0.3630000054836273,0.9535730722001522,2.222669831529484e-16,0.996,0.09369564056396484
-0.3959999978542328,0.9451095404968476,1.111334915764742e-16,0.996,0.09381842613220215
-0.42899999022483826,0.9353565504080686,2.222669831529484e-16,0.988,0.10666155815124512
-0.4620000123977661,0.9241543675365235,1.111334915764742e-16,0.978,0.1259899139404297
-0.4950000047683716,0.911327837216206,2.222669831529484e-16,0.968,0.09794425964355469
-0.527999997138977,0.8966852290864507,0.0,0.96,0.09317493438720703
-0.5609999895095825,0.8800171305580311,3.3340047472942265e-16,0.944,0.09596729278564453
-0.593999981880188,0.8610952401635542,1.111334915764742e-16,0.944,0.0940847396850586
-0.6270000338554382,0.8396710763930648,2.222669831529484e-16,0.904,0.1193227767944336
-0.6600000262260437,0.8154748328635767,2.222669831529484e-16,0.884,0.11353754997253418
-0.6930000185966492,0.7882137877245831,1.111334915764742e-16,0.842,0.1165766716003418
-0.7260000109672546,0.75757103797522,1.111334915764742e-16,0.792,0.0944221019744873
-0.7590000033378601,0.723203990298421,1.111334915764742e-16,0.73,0.1017143726348877
-0.7919999957084656,0.6847428297114059,0.0,0.646,0.09224867820739746
-0.824999988079071,0.6417889285327967,1.111334915764742e-16,0.544,0.09239315986633301
-0.8580000400543213,0.5939131033343958,0.0,0.4,0.09278106689453125
-0.8910000324249268,0.5406542557220152,1.111334915764742e-16,0.258,0.11929702758789062
-0.9240000247955322,0.4815170778135398,0.0,0.142,0.09407854080200195
-0.9570000171661377,0.4159705471319715,5.55667457882371e-17,0.112,0.10959744453430176
-0.9900000095367432,0.34344593814457003,1.111334915764742e-16,0.102,0.10317373275756836
0.0,0.9946874999999995,4.445339663058968e-16,1.0,0.10055327415466309
0.032999999821186066,1.0,0.0,1.0,0.10274648666381836
0.06599999964237213,1.0,0.0,1.0,0.10293006896972656
0.0989999994635582,1.0,0.0,1.0,0.10346055030822754
0.13199999928474426,1.0,0.0,0.998,0.111419677734375
0.16499999165534973,1.0,0.0,1.0,0.10666847229003906
0.1979999989271164,1.0,0.0,1.0,0.10776162147521973
0.23100000619888306,1.0,0.0,1.0,0.1043405532836914
0.2639999985694885,1.0,0.0,1.0,0.10300517082214355
0.296999990940094,1.0,0.0,1.0,0.10407352447509766
0.32999998331069946,1.0,0.0,1.0,0.10332298278808594
0.3630000054836273,1.0,0.0,0.998,0.11993837356567383
0.3959999978542328,1.0,0.0,0.998,0.114532470703125
0.42899999022483826,1.0,0.0,0.998,0.1102907657623291
0.4620000123977661,1.0,0.0,1.0,0.1316361427307129
0.4950000047683716,1.0,0.0,0.998,0.09772109985351562
0.527999997138977,1.0,0.0,0.998,0.10545110702514648
0.5609999895095825,1.0,0.0,0.996,0.10448312759399414
0.593999981880188,1.0,0.0,0.998,0.10608410835266113
0.6270000338554382,1.0,0.0,0.992,0.10437464714050293
0.6600000262260437,1.0,0.0,0.992,0.09705281257629395
0.6930000185966492,1.0,0.0,0.996,0.11217594146728516
0.7260000109672546,1.0,0.0,0.992,0.10308337211608887
0.7590000033378601,1.0,0.0,0.982,0.10524988174438477
0.7919999957084656,1.0,0.0,0.988,0.10740303993225098
0.824999988079071,1.0,0.0,0.984,0.11962056159973145
0.8580000400543213,1.0,0.0,0.988,0.09885382652282715
0.8910000324249268,1.0,0.0,0.982,0.10650038719177246
0.9240000247955322,1.0,0.0,0.982,0.09459781646728516
0.9570000171661377,1.0,0.0,0.984,0.0995798110961914
0.9900000095367432,1.0,0.0,0.98,0.10770940780639648
