severity,accuracy,mean_ssim,std_ssim,elapsed_time_ssim,mean_ncc,std_ncc,elapsed_time_ncc,mean_uiq,std_uiq,elapsed_time_uiq,mean_scc,std_scc,elapsed_time_scc,mean_sift,std_sift,elapsed_time_sift
-0.0,0,1.0,0.0,0.6189107894897461,0.9999983775019644,9.263504157144435e-07,0.1590209007263183,0.9981050610542296,0.0119640844036469,0.4847102165222168,0.9999488932490348,0.0007976832996809,1.2155187129974363,1.0,0.0,1.2828631401062012
-4.5,0,0.7822779508829116,0.048766345886858,0.7137694358825684,0.9157648309469224,0.0287891461070005,0.1647000312805175,0.7623071631193161,0.0495352525577449,0.4848847389221191,0.6547514003738761,0.0273446738124282,1.2447121143341064,0.7405808319959476,0.14753364845226305,1.3080942630767822
-9.0,0,0.5767321578860283,0.0736036596048087,0.7632744312286377,0.8391931707561016,0.0461608461101259,0.1647844314575195,0.5433697714805603,0.0722010177931353,0.4850986003875732,0.5272797543477791,0.0243621551433767,1.2581589221954346,0.6561065621678978,0.14739093223038216,1.3117139339447021
-13.5,0,0.410159388333559,0.0886506588102171,0.69683837890625,0.7887458104416728,0.0572404379818086,0.1640253067016601,0.3684826671481132,0.0823880537751982,0.4855690002441406,0.5092221917205711,0.0178558482018467,1.2284393310546875,0.6158154819825334,0.14572087178247453,1.3490729331970215
-18.0,0,0.3057723442405462,0.0859264803154991,0.614556074142456,0.7458637410402298,0.0638038779770712,0.1665592193603515,0.2587588675260543,0.0798963796272429,0.4873971939086914,0.5020661998050928,0.0173585189403823,1.2301077842712402,0.5930612658998233,0.14768240470917263,1.3012583255767822
-22.5,0,0.2390597044348716,0.0862443560635076,0.5924568176269531,0.7151208614297211,0.0658167791980886,0.1813075542449951,0.1936875370115041,0.0739143040344735,0.4852440357208252,0.5030927209289657,0.0150119149189603,1.2294366359710691,0.5936065663738305,0.15230336259344698,1.3179218769073486
-27.0,0,0.1956187326133251,0.0748888363209243,0.6095156669616699,0.6935697916233912,0.0684577728126326,0.1669182777404785,0.1580672121673822,0.0615457162060919,0.484990119934082,0.5012679337501902,0.0143241971193933,1.2305078506469729,0.5888019566015763,0.1503136449939792,1.210550308227539
-31.5,0,0.1708479975402355,0.0667077839341946,0.585425615310669,0.6693458071621134,0.0707771053034772,0.1707830429077148,0.1341148832887411,0.0507182580380173,0.4849677085876465,0.5004353552351699,0.0135153773857594,1.2239255905151367,0.5928095076280215,0.15801557578833703,1.3036730289459229
-36.0,0,0.1542068941622972,0.0625448493525897,0.6109459400177002,0.6575458715877031,0.0704115729165108,0.1629519462585449,0.1219823476493358,0.040146414592785,0.484595775604248,0.5010947504158612,0.0140419939106328,1.2390007972717283,0.5858129898306974,0.15534395509837098,1.3066637516021729
-40.5,0,0.1376303130924702,0.0533950152959483,0.616417646408081,0.6450165825001896,0.0684790354329881,0.1665832996368408,0.1162787076234817,0.0348119112645752,0.4849283695220947,0.4992773639426668,0.0145350760280151,1.250739812850952,0.5905285484104295,0.16019373762141048,1.309992790222168
-45.0,0,0.1335036106467247,0.0505869851971142,0.6017742156982422,0.6347668430756311,0.07133799948885,0.168614387512207,0.1116179977118969,0.029282671771761,0.4841680526733398,0.5006881082500968,0.012796980363101,1.253689527511597,0.6009505838893959,0.15477398401747314,1.3471150398254395
-49.5,0,0.1265952434509993,0.0442220071948235,0.5979812145233154,0.628357581156306,0.0726934021423094,0.1707155704498291,0.1109558917552232,0.0303231483830769,0.4853355884552002,0.4988034435546579,0.0137135322553428,1.2265632152557373,0.5921455183687392,0.1458237092667129,1.3104901313781738
-54.0,0,0.1231399614453316,0.041072340806876,0.632904052734375,0.6194143254649825,0.0687883310841758,0.2378270626068115,0.1082759122788906,0.0239802020328574,0.485192060470581,0.4972522957553665,0.0131707684077433,1.2281765937805176,0.5882805380403786,0.1661656817935186,1.306886911392212
-58.5,0,0.1198786207139492,0.0374195024611479,0.7789895534515381,0.6148248418829753,0.0676370948490129,0.1965963840484619,0.1070215338081121,0.0237150184025398,0.4865291118621826,0.5014545374895343,0.0126833045742734,1.217688798904419,0.5949836397034264,0.15739669489094968,1.3083062171936035
-63.0,0,0.1169923314005136,0.0336663114951566,0.6441898345947266,0.6080438512437977,0.0694952723155494,0.1709613800048828,0.1047817684084177,0.0195078217947209,0.4860317707061767,0.5011776083538679,0.0137921205202167,1.2889106273651123,0.6036993981177734,0.15093180131250603,1.3106045722961426
-67.5,0,0.1159718177676201,0.0335616813486108,0.6866316795349121,0.6052913176896982,0.0720759317873821,0.1886634826660156,0.1052544521003961,0.0192054765896037,0.4845147132873535,0.5013676656651124,0.0147850824877539,1.2175030708312988,0.5909795911893853,0.15892159325620794,1.307293176651001
-72.0,0,0.1139853055775165,0.0320634651201553,0.6271352767944336,0.599105963963666,0.0675263284200324,0.3665792942047119,0.104215126106143,0.0176101013981986,0.4844462871551513,0.5017486747030052,0.0140337768370197,1.228886604309082,0.5875990356081399,0.15209807625710653,1.316054105758667
-76.5,0,0.115857724916935,0.0331638176043288,0.6109106540679932,0.5976516295290785,0.0685703658811487,0.2525599002838135,0.103790947419405,0.0168917192600764,0.4847002029418945,0.5021041391116887,0.0154530360774395,1.2259433269500732,0.6185741355212504,0.15280194089239213,1.3365049362182617
-81.0,0,0.1123512068390846,0.0311805410752651,0.6338939666748047,0.5843660232911352,0.0676041819407203,0.1978323459625244,0.1040059790968895,0.0154020919846603,0.4843504428863525,0.5028278361694247,0.0166982210555508,1.2800848484039309,0.6568365360801683,0.14478912967619295,1.3312783241271973
-85.5,0,0.1142136282265186,0.0318446260215453,0.6810672283172607,0.5736146855645348,0.0678201747683259,0.2064113616943359,0.1038550177723169,0.0162211656540226,0.4837710857391357,0.5040473044204846,0.0220880359551872,1.2337021827697754,0.7183769623347891,0.13962219062635897,1.3266682624816895
-90.0,0,0.1141428613334894,0.0333326240321642,0.5825831890106201,0.5577649607371422,0.0748796815230182,0.1510851383209228,0.1032414175182581,0.0134220436520947,0.4759464263916015,0.502684316432882,0.040809525126791,1.2170629501342771,0.9380075566544203,0.08341885071413772,1.3067834377288818
-94.5,0,0.1108154593110084,0.028283321043185,0.6265931129455566,0.5543369787278353,0.0774539659068555,0.1598477363586425,0.1031131800591945,0.0154703495537854,0.4857203960418701,0.5038006683670028,0.0203187021203125,1.2228002548217771,0.7442851705168045,0.1384750348878195,1.3599848747253418
-99.0,0,0.1106074732691049,0.0266126163860114,0.7488772869110107,0.5552334656264284,0.0721381043464724,0.1576471328735351,0.1035723043262958,0.0167982433441615,0.4842615127563476,0.5015689232391014,0.0153858855595677,1.224513053894043,0.6573115598421579,0.1449232008909287,1.3382513523101807
-103.5,0,0.1086687491565943,0.0237071446905206,0.7811074256896973,0.5624333977541246,0.0776815522537652,0.1575047969818115,0.1026173704952001,0.0127619302841302,0.4954102039337158,0.5021909092730421,0.0158933853840997,1.2382700443267822,0.6093875953287595,0.14644437900518273,1.3170738220214844
-108.0,0,0.1086206325680017,0.0260205932656085,0.8185503482818604,0.5485435702925315,0.0749345522059283,0.1574037075042724,0.1016905338913202,0.0086784199027531,0.4944543838500976,0.5001935122637952,0.0152524127915651,1.2799453735351562,0.5953539024855098,0.1481699372888192,1.3435912132263184
-112.5,0,0.1091237456798553,0.0262624931570913,0.584632158279419,0.5457159552939702,0.0757663338296305,0.1558890342712402,0.1025106000423431,0.0123500711898475,0.4857048988342285,0.5028799506459609,0.0141849605669175,1.218796968460083,0.5975404091878489,0.15256254213565526,1.3329453468322754
-117.0,0,0.1085492417514324,0.0225922483613318,0.5825896263122559,0.5458994138136041,0.0814814972360854,0.1555571556091308,0.1025126599878073,0.0141590804585955,0.5019938945770264,0.500731498758043,0.0134939441984723,1.2282476425170898,0.5888455011362906,0.15002873896742944,1.34071683883667
-121.5,0,0.1097349115520715,0.0285943370399604,0.5915007591247559,0.545820618959493,0.0781672284233139,0.1554114818572998,0.1026312015205622,0.0171888788088026,0.4863557815551758,0.5025339933468386,0.0130368754821408,1.4714117050170898,0.5843816906138686,0.15234539128751795,1.3311069011688232
