severity,accuracy,mean_ssim,std_ssim,elapsed_time_ssim,mean_ncc,std_ncc,elapsed_time_ncc,mean_uiq,std_uiq,elapsed_time_uiq,mean_scc,std_scc,elapsed_time_scc
-0.0,0,1.0,0.0,0.6311674118041992,0.9999983330368996,1.0104035771635856e-06,0.1489508152008056,0.9984981578588484,0.0091300895154184,0.4942305088043213,0.9999703775644302,0.0003381941141891878,1.2256968021392822
-0.032999999821186,0,0.9996416926383972,0.0002428291797937,0.6853201389312744,0.9999799217581749,7.515780170446369e-06,0.1531095504760742,0.9980853917598724,0.0083685425420534,0.4849693775177002,0.9989739626049995,0.002335448784610679,1.2009022235870361
-0.0659999996423721,0,0.9994999792575836,0.0002317922286635,0.6220319271087646,0.9999551894068718,1.2910269056104195e-05,0.1535177230834961,0.9970187121629714,0.0143935881043086,0.4851186275482178,0.9988939568400383,0.002094149326810409,1.23362135887146
-0.0989999994635582,0,0.9992186179161072,0.0002351944462786,0.642815113067627,0.9999112336635588,2.626753158378343e-05,0.154475450515747,0.9973258397579192,0.009666524306942,0.4879214763641357,0.9987373712062836,0.002392609764598287,1.1973662376403809
-0.1319999992847442,0,0.9987492508888244,0.0002997629102198,0.6954975128173828,0.9998429139852524,4.793065520190732e-05,0.157297134399414,0.9969982188940048,0.0078457851526445,0.4846200942993164,0.998454648733139,0.003122718119054013,1.2072405815124512
-0.1649999916553497,0,0.9982513293027878,0.0004009571221743,0.6143925189971924,0.99976468449831,7.422236358050549e-05,0.1533896923065185,0.996407849907875,0.0091896732018697,0.484130859375,0.99830992603302,0.0025309992013612496,1.289351224899292
-0.1979999989271164,0,0.997555212020874,0.00058078748758,0.6104767322540283,0.999667552947998,0.0001034879309466,0.1528232097625732,0.9954190464019776,0.0104137613589561,0.4843053817749023,0.9980379081368447,0.0024948341098461825,1.2010693550109863
-0.231000006198883,0,0.9965064650774004,0.0008353482058751,0.6660621166229248,0.9995245760679246,0.0001530829190365,0.1520285606384277,0.9942317092418672,0.0103539088597035,0.4858453273773193,0.9975151917338372,0.0034460514873183396,1.204113245010376
-0.2639999985694885,0,0.9954364595413208,0.0010939420051819,0.7010140419006348,0.9993825530409812,0.0001917554656169,0.1589608192443847,0.9931601902246476,0.010044657038584,0.5006582736968994,0.9971602900028229,0.0026854807353264274,1.1996994018554688
-0.296999990940094,0,0.9943568457365036,0.0014545558582664,0.7631640434265137,0.999215160548687,0.0002406510481505,0.1541776657104492,0.9919259704351424,0.011193068482035,0.4854805469512939,0.9966487449407577,0.003049426710414699,1.2034626007080078
-0.3299999833106994,0,0.9933760231733322,0.0017151510717754,0.7561745643615723,0.999046414077282,0.0002986560351204,0.1572859287261963,0.990789962887764,0.011716637406376,0.4844951629638672,0.9961002906560897,0.003685065639080898,1.2087490558624268
-0.3630000054836273,0,0.9914317126274108,0.0021962845299151,0.7139761447906494,0.9988189858198164,0.0003707205072047,0.1532490253448486,0.9883694669008256,0.0136057370486776,0.4843709468841553,0.9953224283456802,0.0029700296517578377,1.2089965343475342
-0.3959999978542328,0,0.9899140127897262,0.0026108467282874,0.6929972171783447,0.9985715548992156,0.0004863186206417,0.152886152267456,0.9871203848123552,0.0093908062302535,0.4847800731658935,0.9945259921550751,0.003265783587891395,1.2328977584838867
-0.4289999902248382,0,0.9876919345855713,0.0031878290078664,0.6493604183197021,0.998291888654232,0.0005455202568367,0.1553125381469726,0.9843789349794388,0.0119931305306861,0.4868762493133545,0.9933846650123597,0.003815277845041679,1.2089028358459473
-0.4620000123977661,0,0.9858820209503174,0.003690553956771,0.638019323348999,0.9980356186032296,0.0006574323867717,0.1590595245361328,0.9822525827884674,0.0149894859343405,0.4867181777954101,0.9925123908519745,0.003441917882256331,1.2483932971954346
-0.4950000047683716,0,0.984758458852768,0.0040904275377013,0.7227554321289062,0.9978035194277765,0.0007510495731319,0.1525900363922119,0.9811858397722244,0.0120510586958412,0.4860663414001465,0.9917384504079819,0.003906734499339219,1.1990797519683838
-0.527999997138977,0,0.981096997499466,0.0050803481880998,0.6892642974853516,0.9973835217952728,0.0008671904779376,0.1542236804962158,0.9768618577718736,0.0112448807109177,0.4869692325592041,0.9895255025029183,0.004254804826548086,1.2034852504730225
-0.5609999895095825,0,0.9787287757396698,0.0056524254883749,0.7016537189483643,0.997076909005642,0.0009478692596919,0.1540486812591552,0.9743429026603698,0.013104351531789,0.4864330291748047,0.9881506581306457,0.004600437890937315,1.2064118385314941
-0.593999981880188,0,0.9761893125772476,0.0063830157866869,0.669191837310791,0.9966920133829116,0.0011237124649575,0.1553168296813964,0.971356923222542,0.0136543723976396,0.4867739677429199,0.9865379993915557,0.00473774963963015,1.2164466381072998
-0.6270000338554382,0,0.9729750504493714,0.0073379911353154,0.66221022605896,0.9963121544718744,0.0012644585698313,0.1511957645416259,0.9679074734449388,0.0119490510562271,0.4861361980438232,0.9845097976326942,0.004290156985527557,1.2075903415679932
-0.6600000262260437,0,0.9706017169952392,0.008262926547938,0.6192774772644043,0.9958418134450912,0.0014414379582747,0.1661989688873291,0.9652958905696868,0.0159442302906591,0.4928958415985107,0.9828803901672363,0.004333076366664713,1.2018370628356934
-0.6930000185966492,0,0.9664425457715988,0.009153072317002,0.6512737274169922,0.9953945241570472,0.0015941385254936,0.1542649269104004,0.9609252675771712,0.0160344571891575,0.551093339920044,0.9796835094094276,0.004894914354290395,1.1973178386688232
