severity,accuracy,mean_poly_k,std_poly_k,elapsed_time_poly_k
-0.0,1.0,1.0,0.0,0.09200119972229004
-0.032999999821186066,1.0,0.9994555000059008,1.111334915764742e-16,0.09767889976501465
-0.06599999964237213,0.998,0.9978220000236034,0.0,0.10823345184326172
-0.0989999994635582,1.0,0.9950995000531078,0.0,0.10649490356445312
-0.13199999928474426,0.998,0.9912880000944141,3.3340047472942265e-16,0.11338591575622559
-0.16499999165534973,1.0,0.9863875013768676,3.3340047472942265e-16,0.10961413383483887
-0.1979999989271164,0.998,0.9803980002124306,3.3340047472942265e-16,0.11512613296508789
-0.23100000619888306,1.0,0.973319498568058,0.0,0.1124563217163086
-0.2639999985694885,1.0,0.965152000377655,0.0,0.11991596221923828
-0.296999990940094,1.0,0.955895502690792,0.0,0.1197974681854248
-0.32999998331069946,1.0,0.945550005507469,0.0,0.12119603157043457
-0.3630000054836273,1.0,0.9341154980094436,3.3340047472942265e-16,0.11797738075256348
-0.3959999978542328,1.0,0.9215920008497241,3.3340047472942265e-16,0.11940312385559082
-0.42899999022483826,1.0,0.9079795041935447,3.3340047472942265e-16,0.1135244369506836
-0.4620000123977661,1.0,0.8932779942722321,1.111334915764742e-16,0.11976242065429688
-0.4950000047683716,0.998,0.8774874976396562,1.111334915764742e-16,0.12131905555725098
-0.527999997138977,1.0,0.8606080015106202,1.111334915764742e-16,0.11689567565917969
-0.5609999895095825,0.996,0.8426395058851243,1.111334915764742e-16,0.12032532691955566
-0.593999981880188,0.996,0.8235820107631683,1.111334915764742e-16,0.12688565254211426
-0.6270000338554382,0.992,0.8034354787726397,0.0,0.13102197647094727
-0.6600000262260437,0.988,0.7821999826908108,0.0,0.12293124198913574
-0.6930000185966492,0.984,0.759875487112522,0.0,0.11980652809143066
-0.7260000109672546,0.978,0.7364619920377731,0.0,0.12896108627319336
-0.7590000033378601,0.972,0.7119594974665642,0.0,0.12662267684936523
-0.7919999957084656,0.964,0.6863680033988953,0.0,0.12787532806396484
-0.824999988079071,0.936,0.6596875098347663,0.0,0.12897443771362305
-0.8580000400543213,0.934,0.6319179656333915,0.0,0.12589097023010254
-0.8910000324249268,0.912,0.6030594711093897,0.0,0.13276100158691406
-0.9240000247955322,0.904,0.5731119770889279,0.0,0.13213658332824707
-0.9570000171661377,0.874,0.5420754835720061,0.0,0.13291263580322266
-0.9900000095367432,0.87,0.5099499905586242,0.0,0.13025999069213867
0.0,0.998,1.0,0.0,0.1015322208404541
0.032999999821186066,0.998,1.0,0.0,0.10453462600708008
0.06599999964237213,0.998,1.0,0.0,0.10115218162536621
0.0989999994635582,1.0,1.0,0.0,0.10280537605285645
0.13199999928474426,1.0,1.0,0.0,0.10469961166381836
0.16499999165534973,1.0,1.0,0.0,0.10065722465515137
0.1979999989271164,0.998,1.0,0.0,0.10479474067687988
0.23100000619888306,0.998,1.0,0.0,0.1069033145904541
0.2639999985694885,1.0,1.0,0.0,0.10470914840698242
0.296999990940094,1.0,1.0,0.0,0.10671401023864746
0.32999998331069946,0.998,1.0,0.0,0.11691808700561523
0.3630000054836273,0.998,1.0,0.0,0.11182332038879395
0.3959999978542328,0.998,1.0,0.0,0.10958075523376465
0.42899999022483826,0.998,1.0,0.0,0.11512494087219238
0.4620000123977661,0.998,1.0,0.0,0.11643648147583008
0.4950000047683716,0.998,1.0,0.0,0.1124734878540039
0.527999997138977,0.996,1.0,0.0,0.11692571640014648
0.5609999895095825,0.996,1.0,0.0,0.12160563468933105
0.593999981880188,0.998,1.0,0.0,0.12167167663574219
0.6270000338554382,0.996,1.0,0.0,0.12013578414916992
0.6600000262260437,0.998,1.0,0.0,0.11931562423706055
0.6930000185966492,0.996,1.0,0.0,0.12385725975036621
0.7260000109672546,0.998,1.0,0.0,0.12621545791625977
0.7590000033378601,0.996,1.0,0.0,0.12599539756774902
0.7919999957084656,0.996,1.0,0.0,0.12469172477722168
0.824999988079071,0.996,1.0,0.0,0.12719178199768066
0.8580000400543213,0.996,1.0,0.0,0.1298978328704834
0.8910000324249268,0.996,1.0,0.0,0.1329345703125
0.9240000247955322,0.998,1.0,0.0,0.13086175918579102
0.9570000171661377,0.998,1.0,0.0,0.12843918800354004
0.9900000095367432,0.996,1.0,0.0,0.1340949535369873
