Severity,Mean,Std,Accuracy,Time Taken
0.0,0.9999983285665512,9.138392334757364e-07,1.0,0.29034876823425293
0.032999999821186066,0.9999788220524788,8.83059151079437e-06,0.998,0.27762484550476074
0.06599999964237213,0.9999574654102326,1.5310543491688612e-05,1.0,0.27838611602783203
0.0989999994635582,0.9999206667542457,2.8392593585490516e-05,0.998,0.24093079566955566
0.13199999928474426,0.999867868244648,4.866191575939938e-05,1.0,0.29720044136047363
0.16499999165534973,0.999807613492012,6.748570968509583e-05,1.0,0.27196526527404785
0.1979999989271164,0.9997316487431526,9.330205098196754e-05,1.0,0.30680036544799805
0.23100000619888306,0.9996265907287598,0.00013641007823408772,0.998,0.25196170806884766
0.2639999985694885,0.9995246750712394,0.00017141035758985116,0.998,0.3062019348144531
0.296999990940094,0.9994083803296089,0.00021426810267756316,0.998,0.3119242191314697
0.32999998331069946,0.9993006592988968,0.00025271615963187776,1.0,0.26669764518737793
0.3630000054836273,0.9991422027349472,0.0003149901986347208,0.998,0.2526509761810303
0.3959999978542328,0.9989879616498947,0.0003730864411364268,0.998,0.31349873542785645
0.42899999022483826,0.9988028054833412,0.00042017728841306864,0.998,0.30926990509033203
0.4620000123977661,0.9986402961015701,0.0004872530642831469,1.0,0.3112781047821045
0.4950000047683716,0.9984919211864471,0.0005465362388957238,0.998,0.2987990379333496
0.527999997138977,0.9982670864462853,0.0006354292893848758,1.0,0.2459113597869873
0.5609999895095825,0.9980433470010758,0.0007105761703647098,0.996,0.2840385437011719
0.593999981880188,0.9978629646897316,0.0007555859231958176,1.0,0.28487181663513184
0.6270000338554382,0.9976102319955826,0.0008467361219841941,0.998,0.29649949073791504
0.6600000262260437,0.9973840541243553,0.0009234195577814218,0.998,0.29896068572998047
0.6930000185966492,0.9971376150846482,0.0010062055656580352,0.998,0.27220964431762695
0.7260000109672546,0.9969057431221008,0.0011009445569230521,0.996,0.20441436767578125
0.7590000033378601,0.9965976088643074,0.0012761381077787367,0.996,0.3330810070037842
0.7919999957084656,0.9963812143802643,0.0012950753744455366,0.996,0.2995777130126953
0.824999988079071,0.996105972468853,0.0013929552108789016,0.996,0.2521822452545166
0.8580000400543213,0.9958100610375404,0.0014891696998526993,0.994,0.34303760528564453
0.8910000324249268,0.9956102172136306,0.0015799636867204956,0.996,0.2735929489135742
0.9240000247955322,0.9951698146462441,0.0017663746636293982,0.996,0.22874712944030762
0.9570000171661377,0.994934949696064,0.0017733988146100596,0.998,0.3535618782043457
0.9900000095367432,0.9947988901138306,0.0018602133836598549,0.998,0.2838253974914551
-0.0,0.9999983287453651,9.411734675050707e-07,1.0,0.21814393997192383
-0.032999999821186066,0.9999800609350205,7.350793424777623e-06,1.0,0.35483598709106445
-0.06599999964237213,0.9999552924633026,1.2993490290216538e-05,1.0,0.32953763008117676
-0.0989999994635582,0.9999109375476837,2.6265729626015706e-05,1.0,0.23140215873718262
-0.13199999928474426,0.9998450463414192,4.7713467129829435e-05,1.0,0.27622413635253906
-0.16499999165534973,0.9997642239928246,7.386293550456801e-05,1.0,0.277601957321167
-0.1979999989271164,0.9996655814647675,0.0001070011613828788,1.0,0.21756935119628906
-0.23100000619888306,0.9995268248319625,0.0001482041643171759,1.0,0.310316801071167
-0.2639999985694885,0.999385583281517,0.00019676654830806824,1.0,0.3027527332305908
-0.296999990940094,0.9992183985710144,0.00025048812551259087,1.0,0.20701813697814941
-0.32999998331069946,0.9990508546233177,0.00031307089363748105,1.0,0.3311014175415039
-0.3630000054836273,0.9988263530135155,0.0004073918237764071,1.0,0.28438353538513184
-0.3959999978542328,0.9985690373182297,0.0004592895954403074,1.0,0.2692229747772217
-0.42899999022483826,0.9983144608139992,0.0005340609470968383,1.0,0.2835812568664551
-0.4620000123977661,0.9980336340069771,0.0006326997797292708,0.998,0.2768363952636719
-0.4950000047683716,0.9977923961281776,0.0007270202779325652,1.0,0.31843066215515137
-0.527999997138977,0.9974065631628036,0.0008672491203867562,0.996,0.2755599021911621
-0.5609999895095825,0.9970417668223381,0.001009503297815363,0.996,0.3101813793182373
-0.593999981880188,0.9966768344044685,0.0011217859427975268,0.998,0.2752957344055176
-0.6270000338554382,0.9962777384519577,0.0012769942413455334,0.988,0.27805161476135254
-0.6600000262260437,0.995844275355339,0.0014450382761676728,0.994,0.28196024894714355
-0.6930000185966492,0.9953799885511398,0.0015850778404499387,0.986,0.3303647041320801
-0.7260000109672546,0.9949372308254242,0.0017333834748498326,0.98,0.27520751953125
-0.7590000033378601,0.9943707249760628,0.0018862385666251146,0.968,0.2032639980316162
-0.7919999957084656,0.9938694087266922,0.0022160192947331407,0.954,0.3509407043457031
-0.824999988079071,0.9932264125943184,0.002301576553533248,0.94,0.3019685745239258
-0.8580000400543213,0.9926353833675384,0.002636956835608828,0.94,0.29316210746765137
-0.8910000324249268,0.9920846722722053,0.002734068978563617,0.914,0.32964181900024414
-0.9240000247955322,0.9914793839454651,0.003039715847533128,0.894,0.27765393257141113
-0.9570000171661377,0.9908882267475129,0.003317907263301367,0.888,0.3011617660522461
-0.9900000095367432,0.9903383369445801,0.0035690244898083675,0.866,0.2813289165496826
