severity,accuracy,mean_ssim,std_ssim,elapsed_time_ssim,mean_ncc,std_ncc,elapsed_time_ncc,mean_uiq,std_uiq,elapsed_time_uiq,mean_scc,std_scc,elapsed_time_scc,mean_sift,std_sift,elapsed_time_sift
-0.0,1.0,1.0,0.0,0.5328836441040039,0.9999978164434432,9.393089435746804e-07,0.1306002140045166,0.998748460650444,0.0080204688649042,0.4726545810699463,0.99991796875,0.0008081067466291,1.2322218418121338,1.0,0.0,1.3162860870361328
-0.032999999821186,1.0,0.8282479428052902,0.0532448010969238,0.541832685470581,0.9283397761583329,0.0363992594864214,0.1287806034088134,0.8097703157663345,0.0574125392754136,0.465287446975708,0.7967879789173603,0.0410724859965467,1.2595195770263672,0.8680134324352354,0.10576788467333359,1.3352386951446533
-0.0659999996423721,1.0,0.6631194207668304,0.0914458866332185,0.5667524337768555,0.8650108205080033,0.059124239997654,0.1303126811981201,0.6305324540138245,0.0962653550671141,0.4658761024475097,0.671016243249178,0.0519997879569355,1.278842210769653,0.7811360936780375,0.129802276249914,1.3008103370666504
-0.0989999994635582,1.0,0.4822683047056198,0.1180686628185724,0.5714921951293945,0.8008492760974913,0.0766745796142608,0.1321139335632324,0.4388218623846769,0.1210269540796437,0.4662384986877441,0.6032700449639815,0.0478108303223958,1.19956636428833,0.7296980507443249,0.15333315869496933,1.3002784252166748
-0.1319999992847442,0.994,0.3691266186773776,0.1224695109339351,0.5961160659790039,0.753550655761268,0.0875201723660904,0.1328513622283935,0.3229121326267719,0.1209823972435614,0.4679696559906006,0.5774746570950765,0.0415079664666696,1.1906001567840576,0.6950173930364496,0.14751592769021868,1.2679963111877441
-0.1649999916553497,0.99,0.2892086242109537,0.1163526877697682,0.5703270435333252,0.7112305535506457,0.0958985433659491,0.1344738006591797,0.2443713239789009,0.1101195979418153,0.4698262214660644,0.5589586938254361,0.0363907797793836,1.169975757598877,0.6569218145476728,0.14677912075924848,1.2915551662445068
-0.1979999989271164,0.98,0.2470537648886442,0.1088686341103835,0.5650734901428223,0.684211512186681,0.1007443919951547,0.1351377964019775,0.2056369183003902,0.0988585886602446,0.4718067646026611,0.5567839704311336,0.0330256587735691,1.1866405010223389,0.6337694859795385,0.14570593309096105,1.2824993133544922
-0.231000006198883,0.976,0.1946776319772005,0.0961260642270951,0.5931375026702881,0.6488204859286779,0.1069761286682165,0.1424534320831298,0.1616935113728046,0.0792836464207833,0.472238540649414,0.5380670151187115,0.0309301203417721,1.1765086650848389,0.6249516173844656,0.14829330000376773,1.282515287399292
-0.2639999985694885,0.96,0.1717203300744295,0.0848719486857484,0.5488593578338623,0.6271206766043323,0.1107335181171324,0.1380667686462402,0.1437045567333698,0.0668635329426576,0.4733688831329345,0.5394821284309437,0.0276637534985536,1.1850666999816897,0.5883444937801762,0.15241393310548765,1.2699182033538818
-0.296999990940094,0.93,0.1532987374424934,0.0751827255186744,0.5725564956665039,0.6077915396667085,0.1142717032907105,0.1395697593688964,0.1299910087436437,0.056766626063185,0.4733173847198486,0.5350527426787012,0.025677490483242,1.1802666187286377,0.5625077203815264,0.1539281456806435,1.4137651920318604
-0.3299999833106994,0.882,0.1459734319269657,0.0692544812563863,0.5425102710723877,0.5954559570655692,0.1164221726619062,0.1414632797241211,0.1253451305508614,0.0515843845784734,0.4780588150024414,0.53340933874248,0.0250391104376189,1.204801321029663,0.5322986998142921,0.15534989735086463,1.3731117248535156
-0.3630000054836273,0.85,0.1333372837275267,0.0594170581887726,0.6566603183746338,0.5752602176900254,0.1201370705364643,0.1421089172363281,0.117539026248455,0.042489476760297,0.4757769107818603,0.5204135419187842,0.0251697760194832,1.173253059387207,0.527478363263893,0.15896237909279395,1.4163331985473633
-0.3959999978542328,0.818,0.1265882282435894,0.0525486146980087,0.7882907390594482,0.5628893676731678,0.1223717050288599,0.1433272361755371,0.1135374870657921,0.036372113736927,0.4774594306945801,0.5218661168690741,0.0231526173788939,1.1751508712768557,0.5179109256376803,0.15952235125430037,1.3794207572937012
-0.4289999902248382,0.74,0.1213481084048748,0.0461687447548696,0.6254475116729736,0.5512132229823619,0.1247237682853052,0.1450719833374023,0.1101907875835895,0.031279369649685,0.4801597595214844,0.5154717499127146,0.0226386383055251,1.1784260272979736,0.49718472291337684,0.15078129780004162,1.3541479110717773
-0.4620000123977661,0.7,0.1185184248745441,0.0421798229191829,0.5588500499725342,0.5442211674519931,0.1262589526785241,0.1463501453399658,0.1085326773524284,0.0282660117670888,0.4847400188446045,0.5168562896357325,0.0220597031617535,1.202399969100952,0.48352919539291667,0.156454450607925,1.4427392482757568
-0.4950000047683716,0.616,0.1144928329706192,0.0372822602820963,0.5555496215820312,0.536393530905756,0.1277985309169,0.1471738815307617,0.1065187422990799,0.0247235968211852,0.4812741279602051,0.5155860256995002,0.0209386967359787,1.260223627090454,0.46102783127004965,0.1572470393026601,1.2939178943634033
-0.527999997138977,0.586,0.1128826773703098,0.0345428279436157,0.6052753925323486,0.5323696006460814,0.1285664725213297,0.1487808227539062,0.1057352644950151,0.0227418680951314,0.4815080165863037,0.5152030605972104,0.0204862295663649,1.2576098442077637,0.4592423645108475,0.16182206857744444,1.5332272052764893
-0.5609999895095825,0.558,0.1110485514014959,0.0319129513211943,0.5699024200439453,0.5258831918851938,0.1298156720756706,0.151155948638916,0.1049903241932392,0.0213596737152375,0.482421875,0.5165057026319364,0.0196388791930431,1.2014834880828855,0.4271823829684322,0.14792480549513135,1.3724174499511719
-0.593999981880188,0.534,0.1098084923952818,0.0300119406244448,0.5838472843170166,0.522933540607919,0.1302702594505747,0.1520061492919922,0.1043455094158649,0.0203100003945114,0.4859094619750976,0.5164423529933556,0.0192835331761216,1.193228244781494,0.4120506423885323,0.14778223320510578,1.334801197052002
-0.6270000338554382,0.468,0.1084442211478948,0.0273101422135464,0.558840274810791,0.518042762128287,0.1309662189364782,0.1524343490600586,0.1036703608393669,0.0181556975383046,0.4854471683502197,0.5116600316020194,0.0197753716981979,1.1820590496063232,0.40208962147199573,0.1545394100388272,1.300771951675415
-0.6600000262260437,0.442,0.1071062261193991,0.0246148869332392,0.6100995540618896,0.514423867765916,0.1314832721846087,0.1542055606842041,0.1029863150268793,0.0160818247291893,0.4861705303192138,0.5112415724712628,0.0192492940874123,1.1862049102783203,0.39638263195726514,0.15946261062203593,1.3250417709350586
-0.6930000185966492,0.41,0.1058648964911699,0.0217945531166437,0.5881030559539795,0.5123417196488008,0.1312586357317879,0.1548717021942138,0.1023195641189813,0.0142553508985608,0.4865255355834961,0.5111460661601231,0.0178005743701682,1.1922473907470703,0.3763596440293249,0.14802825691381125,1.3485360145568848
-0.7260000109672546,0.38,0.1050305779606104,0.0197516095166459,0.5573515892028809,0.5103909863226581,0.131170052725363,0.1596455574035644,0.1019802447944879,0.0127341209052157,0.4879496097564697,0.5126654778933444,0.0171143054417266,1.253197193145752,0.3658797042074719,0.15273659469158338,1.4086966514587402
-0.7590000033378601,0.366,0.1043843723475933,0.0178162048522279,0.5680146217346191,0.5094146775185946,0.1306569102790813,0.1717736721038818,0.1016582022190094,0.0112743143018063,0.4916934967041015,0.5123010040127556,0.0176147330587255,1.187180757522583,0.3537371219433791,0.15690226740029395,1.5908091068267822
-0.7919999957084656,0.338,0.1034896835505962,0.0153622522281525,0.5624990463256836,0.5075189589565562,0.1303674617852628,0.1671974658966064,0.1012892022192478,0.0095844141215237,0.5570073127746582,0.512314735011576,0.016878394056489,1.190702199935913,0.3444426482633294,0.14942540086324943,1.4350214004516602
-0.824999988079071,0.316,0.1033287302970886,0.0149664109687418,0.9420561790466307,0.5069281264266173,0.1296954349123954,0.1667373180389404,0.101305114069581,0.0092023081398776,0.4921276569366455,0.5122828402302293,0.0168499316428773,1.1868698596954346,0.323823647952836,0.1390205256013272,1.3916206359863281
-0.8580000400543213,0.306,0.1028126080423593,0.0135168634657091,0.5640280246734619,0.5063073210790754,0.1289135711585291,0.1639001369476318,0.1011581210464239,0.0081832022653655,0.4950423240661621,0.5117553799673479,0.0162063637225464,1.1960914134979248,0.31992422435857215,0.13756969246032383,1.3335351943969727
-0.8910000324249268,0.304,0.1025959494113922,0.0123564410686222,0.5669732093811035,0.5062898092686082,0.1277430273644777,0.1660692691802978,0.1010933187574148,0.0074240928202169,0.4961609840393066,0.5116093199284405,0.0162005996411063,1.1980082988739014,0.28958920067720373,0.1374556630639044,1.4153378009796143
-0.9240000247955322,0.284,0.1020756562829018,0.0110188333857453,0.5682144165039062,0.506413963894709,0.126769426181562,0.1784896850585937,0.1008967405706644,0.0065744454133877,0.4981822967529297,0.5113443795090061,0.0161245464503946,1.2035722732543943,0.2752162201385758,0.12595865868963382,1.4945576190948486
-0.9570000171661376,0.256,0.1017475959748029,0.0095960191274306,0.5769472122192383,0.5071825808648136,0.125298601815453,0.1704187393188476,0.1006992951184511,0.0057874865442164,0.4975471496582031,0.5114435600954094,0.0153954195674358,1.1928722858428955,0.2652153858387914,0.1267806657637601,1.3618390560150146
-0.9900000095367432,0.248,0.1017677008599043,0.0094109598031017,0.5672860145568848,0.5078764150970383,0.1234117942997851,0.1781709194183349,0.1007102733969688,0.0056117790163376,0.499187707901001,0.5118036845434981,0.0153088670210775,1.207216739654541,0.2542492907247336,0.13832833227472224,1.3732764720916748
0.0,1.0,1.0,0.0,0.531773567199707,0.9999978164434432,9.393089435746802e-07,0.1407487392425537,0.998748460650444,0.0080204688649042,0.4613633155822754,0.99991796875,0.0008081067466291,1.154092788696289,1.0,0.0,1.3486831188201904
0.032999999821186,1.0,0.8279357008934021,0.053614901482022,0.534325122833252,0.9325248365104198,0.0386257269828652,0.1397950649261474,0.8101012170314789,0.0574359147536852,0.4635219573974609,0.7998332413136959,0.0405399880633724,1.1543662548065186,0.8655191651456883,0.11386850808440721,1.3371870517730713
