Severity,Mean,Std,Accuracy,Time Taken
-0.0,1.0,0.0,1.0,0.09112906455993652
-0.032999999821186066,0.9999721847624523,1.111334915764742e-16,0.998,0.10277104377746582
-0.06599999964237213,0.999777478099617,2.222669831529484e-16,0.998,0.10662269592285156
-0.0989999994635582,0.9992489885862083,0.0,0.998,0.10904073715209961
-0.13199999928474426,0.9982198247969384,2.222669831529484e-16,0.988,0.10557079315185547
-0.16499999165534973,0.9965230957775192,0.0,0.984,0.10998678207397461
-0.1979999989271164,0.9939919086896665,1.111334915764742e-16,0.972,0.11029458045959473
-0.23100000619888306,0.9904593725979323,2.222669831529484e-16,0.96,0.11057853698730469
-0.2639999985694885,0.9857585983755057,2.222669831529484e-16,0.944,0.1026008129119873
-0.296999990940094,0.9797226933536615,2.222669831529484e-16,0.914,0.10356783866882324
-0.32999998331069946,0.9721847662201529,2.222669831529484e-16,0.85,0.1251511573791504
-0.3630000054836273,0.9629779165441871,5.556674578823711e-16,0.836,0.10475802421569824
-0.3959999978542328,0.9519352695173313,1.111334915764742e-16,0.792,0.11481761932373047
-0.42899999022483826,0.9388899262913489,1.111334915764742e-16,0.734,0.13100624084472656
-0.4620000123977661,0.9236749807834564,1.111334915764742e-16,0.684,0.10303592681884766
-0.4950000047683716,0.9061235690370443,0.0,0.63,0.13165688514709473
-0.527999997138977,0.8860687870040442,2.222669831529484e-16,0.568,0.10019683837890625
-0.5609999895095825,0.86334374337221,2.222669831529484e-16,0.544,0.11389756202697754
-0.593999981880188,0.8377815468292931,1.111334915764742e-16,0.496,0.132368803024292
-0.6270000338554382,0.8092152516532125,1.111334915764742e-16,0.484,0.12498831748962402
-0.6600000262260437,0.7774780694733211,2.222669831529484e-16,0.438,0.10803556442260742
-0.6930000185966492,0.7424030601441662,2.222669831529484e-16,0.416,0.16511988639831543
-0.7260000109672546,0.7038233323535008,1.111334915764742e-16,0.368,0.10928106307983398
-0.7590000033378601,0.6615719947890779,2.222669831529484e-16,0.386,0.09529948234558105
-0.7919999957084656,0.6154821561386499,0.0,0.352,0.10358119010925293
-0.824999988079071,0.56538692508997,1.111334915764742e-16,0.342,0.09456181526184082
-0.8580000400543213,0.5111193084442291,0.0,0.312,0.11377453804016113
-0.8910000324249268,0.4525126106741577,1.111334915764742e-16,0.286,0.09863781929016113
-0.9240000247955322,0.38939984626765256,1.111334915764742e-16,0.288,0.09302139282226562
-0.9570000171661377,0.32161412391246724,0.0,0.24,0.11301708221435547
-0.9900000095367432,0.24898855229635417,8.335011868235566e-17,0.248,0.09820985794067383
0.0,1.0,0.0,1.0,0.09721708297729492
0.032999999821186066,0.9999721847624523,1.111334915764742e-16,0.996,0.09419918060302734
0.06599999964237213,0.999777478099617,2.222669831529484e-16,0.998,0.09777212142944336
0.0989999994635582,0.9992489885862083,0.0,0.996,0.10087823867797852
0.13199999928474426,0.9982198247969384,2.222669831529484e-16,0.996,0.09544992446899414
0.16499999165534973,0.9965230957775192,0.0,0.984,0.10469770431518555
0.1979999989271164,0.9939919086896665,1.111334915764742e-16,0.97,0.1516423225402832
0.23100000619888306,0.9904593725979323,2.222669831529484e-16,0.946,0.14782977104187012
0.2639999985694885,0.9857585983755057,2.222669831529484e-16,0.936,0.13347983360290527
0.296999990940094,0.9797226933536615,2.222669831529484e-16,0.914,0.1478288173675537
0.32999998331069946,0.9721847662201529,2.222669831529484e-16,0.86,0.11335062980651855
0.3630000054836273,0.9629779165441871,5.556674578823711e-16,0.816,0.11091303825378418
0.3959999978542328,0.9519352695173313,1.111334915764742e-16,0.798,0.11083316802978516
0.42899999022483826,0.9388899262913489,1.111334915764742e-16,0.738,0.11114788055419922
0.4620000123977661,0.9236749807834564,1.111334915764742e-16,0.718,0.1105661392211914
0.4950000047683716,0.9061235690370443,0.0,0.632,0.10600948333740234
0.527999997138977,0.8860687870040442,2.222669831529484e-16,0.632,0.09861373901367188
0.5609999895095825,0.86334374337221,2.222669831529484e-16,0.61,0.10556483268737793
0.593999981880188,0.8377815468292931,1.111334915764742e-16,0.56,0.09887194633483887
0.6270000338554382,0.8092152516532125,1.111334915764742e-16,0.532,0.09502506256103516
0.6600000262260437,0.7774780694733211,2.222669831529484e-16,0.498,0.10784196853637695
0.6930000185966492,0.7424030601441662,2.222669831529484e-16,0.492,0.0983574390411377
0.7260000109672546,0.7038233323535008,1.111334915764742e-16,0.438,0.09657621383666992
0.7590000033378601,0.6615719947890779,2.222669831529484e-16,0.406,0.1049489974975586
0.7919999957084656,0.6154821561386499,0.0,0.41,0.09690213203430176
0.824999988079071,0.56538692508997,1.111334915764742e-16,0.362,0.10596203804016113
0.8580000400543213,0.5111193084442291,0.0,0.348,0.09776067733764648
0.8910000324249268,0.4525126106741577,1.111334915764742e-16,0.33,0.09465742111206055
0.9240000247955322,0.38939984626765256,1.111334915764742e-16,0.32,0.11135220527648926
0.9570000171661377,0.32161412391246724,0.0,0.29,0.09970259666442871
0.9900000095367432,0.24898855229635417,8.335011868235566e-17,0.252,0.09609103202819824
