Severity,Mean,Std,Accuracy
1,0.9999988888886566,4.445339663058968e-16,1.0
2,0.9999822222185133,2.222669831529484e-16,0.996
3,0.9999099999678136,1.111334915764742e-16,0.996
4,0.999715555496216,2.222669831529484e-16,0.994
5,0.9993055554727714,1.111334915764742e-16,1.0
6,0.9985599994850158,0.0,0.996
7,0.9973322214953106,2.222669831529484e-16,0.99
8,0.995448887939453,1.111334915764742e-16,0.984
9,0.9927099988412854,2.222669831529484e-16,0.976
10,0.9888888875643413,2.222669831529484e-16,0.978
11,0.9837322208118437,1.111334915764742e-16,0.978
12,0.976959991760253,2.222669831529484e-16,0.97
13,0.9682655456614485,2.222669831529484e-16,0.944
14,0.9573155439249665,2.222669831529484e-16,0.942
15,0.9437500134110443,3.3340047472942265e-16,0.922
16,0.9271822395833316,2.222669831529484e-16,0.888
17,0.9071988914918897,2.222669831529484e-16,0.882
18,0.883360027809141,4.445339663058968e-16,0.85
19,0.855198896156947,3.3340047472942265e-16,0.818
20,0.8222222646077437,1.111334915764742e-16,0.772
21,0.7839100147199627,0.0,0.74
22,0.7397155329895013,1.111334915764742e-16,0.71
23,0.6890655813407888,2.222669831529484e-16,0.69
24,0.6313599780273432,0.0,0.688
25,0.5659722636143352,0.0,0.598
26,0.49224887026468883,5.55667457882371e-17,0.548
27,0.4095100625705692,2.222669831529484e-16,0.486
28,0.31704887725830055,1.111334915764742e-16,0.39
29,0.2141323126745185,0.0,0.302
