Severity,Mean,Std,Accuracy
1,0.9999990428711044,3.3340047472942265e-16,0.998
2,0.9999961714844167,2.222669831529484e-16,0.998
3,0.9999913858399373,2.222669831529484e-16,0.996
4,0.9999846859376659,1.111334915764742e-16,0.994
5,0.9999760717797642,2.222669831529484e-16,0.992
6,0.9999655433597483,1.111334915764742e-16,0.99
7,0.9999531006810769,2.222669831529484e-16,0.986
8,0.9999387437506635,3.3340047472942265e-16,0.99
9,0.9999224725633235,2.222669831529484e-16,0.974
10,0.9999042871190563,2.222669831529484e-16,0.984
11,0.9998841873988449,1.111334915764742e-16,0.964
12,0.9998621734389933,3.3340047472942265e-16,0.966
13,0.999838245222215,2.222669831529484e-16,0.954
14,0.9998124027243064,2.222669831529484e-16,0.952
15,0.9997846459919446,1.111334915764742e-16,0.936
16,0.9997549750026556,2.222669831529484e-16,0.926
17,0.9997233897564386,1.111334915764742e-16,0.922
18,0.9996898902532947,1.111334915764742e-16,0.91
19,0.9996544764275301,1.111334915764742e-16,0.906
20,0.9996171484070737,0.0,0.898
21,0.9995779061296904,4.445339663058968e-16,0.88
22,0.9995367495953787,1.111334915764742e-16,0.882
23,0.9994936788041406,2.222669831529484e-16,0.876
24,0.9994486937559748,1.111334915764742e-16,0.856
25,0.9994017944508812,2.222669831529484e-16,0.84
26,0.9993529807989651,1.111334915764742e-16,0.822
27,0.9993022529765593,2.222669831529484e-16,0.816
28,0.9992496108972266,0.0,0.796
29,0.9991950545609664,1.111334915764742e-16,0.788
