Severity,Mean,Std,Accuracy
1,0.982317116957953,0.05870944673297999,1.0
2,0.9436230082209949,0.11277505136290902,0.994
3,0.9013105914322113,0.14597505303849437,0.992
4,0.8527472985829367,0.18559948457538936,0.98
5,0.7997370337272331,0.21294836818164448,0.966
6,0.7481074364876734,0.23650484955891893,0.966
7,0.6892920536441163,0.2594781001664416,0.942
8,0.630216944958103,0.2800366909967575,0.94
9,0.5664094897872942,0.298151163640968,0.916
10,0.5116273673598746,0.30748565584084925,0.89
11,0.45224269149408436,0.3135374240603034,0.87
12,0.41409737070461666,0.31259100555008623,0.834
13,0.36397175406226784,0.3173390900010903,0.826
14,0.32979242721793195,0.32943575076979204,0.818
15,0.3075497734156358,0.33081062174928144,0.798
16,0.2972685368942173,0.32754799259294465,0.796
17,0.29734866910861324,0.33180438918049887,0.796
18,0.2719916901774057,0.3234119882846345,0.77
19,0.21697777440199928,0.3251063180522589,0.76
20,0.15435540568461367,0.32830620785016723,0.7
21,0.0808706929001487,0.32231725786006715,0.664
22,-0.011393916674192112,0.31260149197546383,0.622
23,-0.10740272114657774,0.30660882914755655,0.574
24,-0.19385019159301306,0.28684669403323165,0.556
25,-0.2941664486779606,0.26945104067636816,0.558
26,-0.37740619913880197,0.24896009692847154,0.564
27,-0.46637884296051374,0.2274241042166211,0.522
28,-0.5303385893445918,0.20131915858487048,0.538
29,-0.5925377579371508,0.17016097665581184,0.528
30,-0.6329875432283109,0.1360897770180393,0.562
