Severity,Mean,Std,Accuracy
1,0.9999982176423072,9.332293993186604e-07,1.0
2,0.9197605220079422,0.03485553247168242,0.998
3,0.8399874801337719,0.0598346571840268,0.998
4,0.7817181839719415,0.07695596728181567,0.998
5,0.7447330694529228,0.08789932853895885,1.0
6,0.713983514008578,0.08674759406568104,0.998
7,0.6898759898607386,0.09275096685510013,1.0
8,0.6673135706391186,0.09155157303201322,0.994
9,0.6514899430159712,0.09408710183246631,0.996
10,0.6315891225318192,0.0931508362513386,0.986
11,0.6247889614517335,0.09262264211610313,0.982
12,0.6086926190750673,0.09315805205843049,0.968
13,0.6050329516304191,0.09640392590610596,0.964
14,0.5863227659198746,0.0991123666066138,0.946
15,0.568671961284359,0.09679280990864952,0.918
16,0.5778985684553627,0.09403645697459519,0.91
17,0.5672581382605713,0.09930074324211968,0.848
18,0.556124307620339,0.10114818885115748,0.832
19,0.5483416881316807,0.10768888490133188,0.79
20,0.538638142780168,0.10121070117017525,0.774
21,0.5309516253412585,0.10357224594818036,0.718
22,0.5214853303217096,0.10112478656083712,0.682
23,0.5140798045363626,0.09886077072516036,0.656
24,0.5002598100632895,0.10806457900608589,0.556
25,0.5051465745966416,0.09927755044711824,0.51
26,0.4886244162756484,0.10394866249976155,0.446
27,0.46122673048474827,0.11046085964873732,0.368
28,0.4525683515659184,0.11789771844517599,0.294
29,0.446742068884545,0.10724202363478713,0.236
30,0.42714604586712085,0.10133536167196183,0.178
