severity,accuracy,mean_ssim,std_ssim,elapsed_time_ssim,mean_ncc,std_ncc,elapsed_time_ncc,mean_uiq,std_uiq,elapsed_time_uiq,mean_scc,std_scc,elapsed_time_scc
-0.0,0,1.0,0.0,0.5952279567718506,0.9999983214735984,9.725352755592816e-07,0.1501777172088623,0.998759276986122,0.0071889098003429,0.529242753982544,0.9999479166865349,0.0007157807085895069,1.700336217880249
-0.032999999821186,0,0.8420576411485672,0.0533156157123084,0.5786771774291992,0.9573566658496856,0.0211398366049738,0.1411385536193847,0.8292206246852875,0.0596196969955821,0.4818840026855469,0.8081895950138569,0.04990009587209793,1.2984702587127686
-0.0659999996423721,0,0.7012041692733765,0.089158425773037,0.5750412940979004,0.9183879305720328,0.0365100714525089,0.1423838138580322,0.6752768393158912,0.0950205540080318,0.4872469902038574,0.7050895753800869,0.06096211796752804,1.4624440670013428
-0.0989999994635582,0,0.5399838178157806,0.1244804052544076,0.5986506938934326,0.8780994389951229,0.0503294880796574,0.1508352756500244,0.5075480727851391,0.1267735857465931,0.4830188751220703,0.6476806314373389,0.058679297882115664,1.2827746868133545
-0.1319999992847442,0,0.4406699791103601,0.1328816735913294,0.5891227722167969,0.8452488518953324,0.0595665751884109,0.1414692401885986,0.4071544642984867,0.1345308099136697,0.4820485115051269,0.6294825414065272,0.05223064039028523,1.2457613945007324
-0.1649999916553497,0,0.3757258160918951,0.1421354725447395,0.7107405662536621,0.8177534663975239,0.0695704903440977,0.1455872058868408,0.3347241922855377,0.1413111879881366,0.5471816062927246,0.6149197761830874,0.0490312652752786,1.3732776641845703
-0.1979999989271164,0,0.3315014574348926,0.1381431527113409,0.589043378829956,0.7998333656731993,0.0768347033113521,0.1447114944458007,0.2918551067739725,0.1374978853592562,0.4834835529327392,0.612666609226726,0.04547484312979262,1.2714381217956543
-0.231000006198883,0,0.2797438103735447,0.1365653542178457,0.5951001644134521,0.7797083143852651,0.0781870776446157,0.1488206386566162,0.2475731254220008,0.1317736305756911,0.4814903736114502,0.5964608429279178,0.043709318944041356,1.2832300662994385
-0.2639999985694885,0,0.2556088242620229,0.1304748742567789,0.6539788246154785,0.7591790332887322,0.0847897289436136,0.1436357498168945,0.2216985016256571,0.1206673484128783,0.4824604988098144,0.5957593896067701,0.04318096322731801,1.294755458831787
-0.296999990940094,0,0.2345296784132719,0.1252998576759988,0.5965900421142578,0.7474999235353899,0.0855039745031919,0.1451191902160644,0.2053719302922487,0.118528828920017,0.4826617240905761,0.5914439394142827,0.04014049962473615,1.3282628059387207
-0.3299999833106994,0,0.221943511146307,0.1170489169203114,0.5945870876312256,0.7354612237308175,0.0867432499059685,0.1439733505249023,0.1941626291722059,0.1066147466935,0.4830734729766845,0.5902006602625479,0.03824769187320591,1.3491036891937256
-0.3630000054836273,0,0.2058355090290307,0.109906438697019,0.6082115173339844,0.7211087633930147,0.0898842435134166,0.1453218460083007,0.1766616233378648,0.0966039194652611,0.4835467338562011,0.5771208427923266,0.039206801858051345,1.206899881362915
-0.3959999978542328,0,0.1952543455660343,0.1050988524116537,0.5966837406158447,0.7116807058835403,0.0912894878496163,0.1446716785430908,0.1679060166358948,0.0921515933702471,0.4868340492248535,0.5769480339521542,0.03712044651590557,1.2077968120574951
-0.4289999902248382,0,0.1820700734168291,0.0969721082427183,0.6530351638793945,0.6925841220877482,0.0993602477338582,0.1470410823822021,0.1572748789906502,0.0825748375295177,0.4830939769744873,0.5716470858876128,0.03712199955499682,1.210756540298462
-0.4620000123977661,0,0.1724956741988659,0.0890899321093037,0.6171255111694336,0.6947888782983646,0.0948724731306882,0.1436052322387695,0.1521914993017912,0.0783356563901336,0.4830989837646484,0.5736709311389859,0.03596792099693712,1.2105286121368408
-0.4950000047683716,0,0.1654422027260065,0.0870105499599387,0.5912895202636719,0.6776623004940339,0.0956855159439425,0.1441168785095214,0.1435599852234125,0.0693953955808025,0.4832286834716797,0.5675217049132334,0.03768426861369412,1.2118167877197266
-0.527999997138977,0,0.1578022744745016,0.0782404817708273,0.594531774520874,0.6728392154783942,0.0951984134759017,0.1478409767150879,0.1404777406394481,0.0700837565489663,0.4840152263641357,0.5685203270025085,0.03518097221664278,1.2143917083740234
-0.5609999895095825,0,0.1498199935823679,0.0718332440363478,0.6144444942474365,0.6681927388583426,0.1011213647927153,0.1478488445281982,0.1355400915980339,0.0642666919540739,0.4838917255401611,0.5643954543711152,0.03349460738644939,1.2169404029846191
-0.593999981880188,0,0.1477790761381388,0.0717656822348416,0.627960205078125,0.6560122643613722,0.1025449149382548,0.1446661949157714,0.1325306710034609,0.0590001224369527,0.4843671321868896,0.5645491626609582,0.03520931366322707,1.2179415225982666
-0.6270000338554382,0,0.1418436217516661,0.064261877883528,0.5811588764190674,0.6580370867027668,0.0996583300059112,0.1444776058197021,0.1272760866075754,0.0547531203024267,0.4839465618133545,0.5629807699451339,0.035288101320484835,1.2159912586212158
-0.6600000262260437,0,0.1351495300590992,0.06051875116818,0.5967257022857666,0.6546654287697747,0.0978117724163034,0.1448152065277099,0.1234103213489055,0.0498085803686474,0.4853827953338623,0.5601995099324122,0.03606890406121294,1.2126779556274414
-0.6930000185966492,0,0.1330795573741197,0.0575218676495642,0.6933474540710449,0.641219142511909,0.1034445237210465,0.1447687149047851,0.121301278296113,0.0480605816472513,0.4845776557922363,0.559155712251435,0.03607115648550452,1.2123255729675293
