Severity,Mean,Std,Accuracy
1,1.0,0.0,1.0
2,0.9280506951437826,0.022219238193728456,1.0
3,0.8633402870030541,0.038082851890644025,0.998
4,0.7941615164092047,0.0499291328817689,0.998
5,0.7483274462832482,0.05683722342876522,0.998
6,0.7106966587432048,0.06011441796846576,0.99
7,0.6920316408040711,0.05838214655882733,0.97
8,0.6646328008081293,0.06081688150897493,0.964
9,0.6487487421008511,0.05958517322279794,0.958
10,0.6350205426693328,0.058343560476391554,0.92
11,0.6302260859142226,0.05537715139937542,0.868
12,0.6169933277070636,0.05522407626361684,0.868
13,0.6082958435662766,0.053627555031662485,0.836
14,0.598772705743523,0.05192189799217227,0.78
15,0.5956554962990254,0.05033910920661451,0.734
16,0.5883156475186404,0.049010345725058524,0.686
17,0.5859332886499891,0.046143419687345213,0.624
18,0.5791451990062518,0.046893303558265674,0.592
19,0.5773734876934615,0.04470013934669058,0.552
20,0.5716155040585856,0.044151972169685236,0.5
21,0.5681353167696307,0.04063070846875129,0.478
22,0.5653063427763705,0.041497851093721276,0.402
23,0.5614686616052897,0.04005532626934997,0.39
24,0.5580512704270553,0.03968786573613995,0.362
25,0.5573654216876379,0.03680686491548024,0.336
26,0.552138162071128,0.03766869765938067,0.32
27,0.5486112890624566,0.03463287529801478,0.308
28,0.5475478044155048,0.03555341128746191,0.276
29,0.5457338983818067,0.033371564502626856,0.27
30,0.5448036223583693,0.03379205852055721,0.268
