severity,accuracy,mean_poly_k,std_poly_k,elapsed_time_poly_k
-0.0,0.998,1.0,0.0,0.07435369491577148
-0.032999999821186,0.998,0.9990199000106216,0.0,0.06734180450439453
-0.0659999996423721,0.994,0.9960796000424864,2.222669831529484e-16,0.08379983901977539
-0.0989999994635582,0.998,0.9911791000955943,3.3340047472942265e-16,0.07788562774658203
-0.1319999992847442,0.992,0.9843184001699451,3.3340047472942265e-16,0.09248089790344238
-0.1649999916553497,0.986,0.9754975024783614,3.3340047472942265e-16,0.0805511474609375
-0.1979999989271164,0.974,0.9647164003823755,2.222669831529484e-16,0.08491802215576172
-0.231000006198883,0.966,0.9519750974225046,2.222669831529484e-16,0.07986068725585938
-0.2639999985694885,0.964,0.937273600679779,0.0,0.08178973197937012
-0.296999990940094,0.934,0.9206119048434259,2.222669831529484e-16,0.08277177810668945
-0.3299999833106994,0.9,0.901990009913444,2.222669831529484e-16,0.12221002578735352
-0.3630000054836273,0.86,0.8814078964169981,2.222669831529484e-16,0.09205031394958496
-0.3959999978542328,0.816,0.858865601529503,1.111334915764742e-16,0.09698486328125
-0.4289999902248382,0.782,0.8343631075483801,2.222669831529484e-16,0.08717560768127441
-0.4620000123977661,0.724,0.8079003896900174,1.111334915764742e-16,0.09258437156677246
-0.4950000047683716,0.648,0.7794774957513809,0.0,0.09122943878173828
-0.527999997138977,0.63,0.7490944027191163,1.111334915764742e-16,0.09969806671142578
-0.5609999895095825,0.59,0.7167511105932235,1.111334915764742e-16,0.0936589241027832
-0.593999981880188,0.536,0.6824476193737026,1.111334915764742e-16,0.0965580940246582
-0.6270000338554382,0.524,0.6461838617907513,1.111334915764742e-16,0.09760093688964844
-0.6600000262260437,0.454,0.6079599688434596,2.222669831529484e-16,0.0968787670135498
-0.6930000185966492,0.448,0.5677758768025394,1.111334915764742e-16,0.12502670288085938
-0.7260000109672546,0.414,0.5256315856679914,1.111334915764742e-16,0.11077451705932617
-0.7590000033378601,0.392,0.5,0.0,0.10479307174682617
-0.7919999957084656,0.35,0.5,0.0,0.12566208839416504
-0.824999988079071,0.324,0.5,0.0,0.1018528938293457
-0.8580000400543213,0.304,0.5,0.0,0.10885286331176758
-0.8910000324249268,0.292,0.5,0.0,0.11474967002868652
-0.9240000247955322,0.244,0.5,0.0,0.10426497459411621
-0.9570000171661376,0.224,0.5,0.0,0.11106371879577637
-0.9900000095367432,0.236,0.5,0.0,0.10297679901123047
0.0,1.0,1.0,0.0,0.08802199363708496
0.032999999821186,1.0,0.9990199000106216,0.0,0.07753992080688477
0.0659999996423721,0.998,0.9960796000424864,2.222669831529484e-16,0.07797598838806152
0.0989999994635582,0.994,0.9911791000955943,3.3340047472942265e-16,0.07735037803649902
0.1319999992847442,0.992,0.9843184001699451,3.3340047472942265e-16,0.08479475975036621
0.1649999916553497,0.994,0.9754975024783614,3.3340047472942265e-16,0.08011364936828613
0.1979999989271164,0.98,0.9647164003823755,2.222669831529484e-16,0.08240628242492676
0.231000006198883,0.97,0.9519750974225046,2.222669831529484e-16,0.0853886604309082
0.2639999985694885,0.952,0.937273600679779,0.0,0.08864784240722656
0.296999990940094,0.934,0.9206119048434259,2.222669831529484e-16,0.10112333297729492
0.3299999833106994,0.894,0.901990009913444,2.222669831529484e-16,0.0878598690032959
0.3630000054836273,0.862,0.8814078964169981,2.222669831529484e-16,0.11055254936218262
0.3959999978542328,0.816,0.858865601529503,1.111334915764742e-16,0.09087443351745605
0.4289999902248382,0.774,0.8343631075483801,2.222669831529484e-16,0.08328628540039062
0.4620000123977661,0.726,0.8079003896900174,1.111334915764742e-16,0.0846092700958252
0.4950000047683716,0.654,0.7794774957513809,0.0,0.0858314037322998
0.527999997138977,0.604,0.7490944027191163,1.111334915764742e-16,0.08697199821472168
0.5609999895095825,0.578,0.7167511105932235,1.111334915764742e-16,0.0991053581237793
0.593999981880188,0.508,0.6824476193737026,1.111334915764742e-16,0.16712665557861328
0.6270000338554382,0.514,0.6461838617907513,1.111334915764742e-16,0.0911707878112793
0.6600000262260437,0.452,0.6079599688434596,2.222669831529484e-16,0.09202122688293457
0.6930000185966492,0.39,0.5677758768025394,1.111334915764742e-16,0.10250592231750488
0.7260000109672546,0.378,0.5256315856679914,1.111334915764742e-16,0.0999763011932373
0.7590000033378601,0.378,0.5,0.0,0.12029600143432617
0.7919999957084656,0.364,0.5,0.0,0.09728240966796875
0.824999988079071,0.326,0.5,0.0,0.09929203987121582
0.8580000400543213,0.316,0.5,0.0,0.1154026985168457
0.8910000324249268,0.272,0.5,0.0,0.10094833374023438
0.9240000247955322,0.266,0.5,0.0,0.10614919662475586
0.9570000171661376,0.24,0.5,0.0,0.10204935073852539
0.9900000095367432,0.23,0.5,0.0,0.10589408874511719
