Severity,Mean,Std,Accuracy
1,1.0,0.0,1.0
2,0.9993529607536524,0.0003983789415727203,0.998
3,0.9977131510551566,0.0007044521239094403,1.0
4,0.9949419806688468,0.0015235361631764943,1.0
5,0.9911238791208334,0.0022945539691466427,1.0
6,0.986004617139836,0.0033206736096887623,1.0
7,0.9800410168350413,0.005244257034339654,1.0
8,0.9726604201386903,0.00740145442917163,1.0
9,0.9647552195744329,0.00974090430287669,0.998
10,0.9548637742645347,0.013528561566140712,0.992
11,0.9454659322242055,0.017705616295867123,0.996
12,0.9343653718923788,0.022334456101823316,0.992
13,0.9218047263697206,0.027844099288119428,0.988
14,0.9074926136935904,0.0345857179973218,0.994
15,0.8944241760584287,0.04210684438346802,0.99
16,0.8747059560370458,0.049985851141461125,0.978
17,0.864159607096528,0.05960114323639061,0.972
18,0.8507500822749264,0.06925425566583505,0.972
19,0.8337295413722182,0.07963323149972555,0.968
20,0.8137708591356755,0.08944183753718882,0.962
21,0.7888579880442462,0.0999925914093086,0.944
22,0.7858979389415031,0.11116497777751569,0.918
23,0.7560356446667249,0.12200373578490092,0.9
24,0.7403287972832325,0.13045504077303996,0.834
25,0.7333881841418386,0.14037473796335462,0.798
26,0.716405787384195,0.14804790696195624,0.71
27,0.7123273988057974,0.15490032144298807,0.636
28,0.6937616454477065,0.16212727450521883,0.588
29,0.6959534221077215,0.1643451463545794,0.516
30,0.6744344118870379,0.16858316506415957,0.492
