Severity,Mean,Std,Accuracy
1,0.999999927520752,4.5006588603723505e-07,1.0
2,0.9404778126478195,0.007400634327365785,1.0
3,0.8893242369890213,0.017568987598013588,1.0
4,0.8455449446439743,0.02828860147130495,1.0
5,0.8075281264781952,0.03901044986174713,1.0
6,0.7749082165956497,0.049598556552325986,1.0
7,0.7468029795885086,0.05985813628036092,1.0
8,0.7229061299562454,0.06960496000187226,1.0
9,0.701776486158371,0.07890016309108289,1.0
10,0.68402996301651,0.08765455239632854,1.0
11,0.6687570939064026,0.09602555796496752,1.0
12,0.6561961286067962,0.10423196033668253,1.0
13,0.645267225265503,0.11187667119598158,1.0
14,0.6364010424017906,0.11939732673252071,1.0
15,0.6284224886894226,0.12664042332550385,1.0
16,0.621685198366642,0.13354035540738465,0.998
17,0.6161810451745987,0.14025472376962259,0.998
18,0.6117591245770454,0.14651174508115186,0.998
19,0.6078428376913071,0.1525146081124672,0.998
20,0.6048622657656669,0.15845233464366681,0.998
21,0.6022019190788269,0.16366766132359245,0.996
22,0.6002596870064736,0.1683637381612081,0.994
23,0.5987613098025322,0.17289522460319467,0.994
24,0.5977195711731911,0.17721852765483428,0.988
25,0.5973215631842613,0.18148917646049847,0.986
26,0.5970683056116104,0.18538462688556773,0.984
27,0.5974202713370323,0.1889272543313338,0.982
28,0.5974143775105476,0.19240264522971437,0.978
29,0.5979455396533012,0.1957603602508341,0.97
30,0.5991708676815033,0.1992950038563588,0.968
