Severity,Mean,Std,Accuracy,Time Taken
0.0,0.999998392522335,9.680022580640673e-07,0.998,0.15598797798156738
0.032999999821186066,0.9999769167304039,3.0445046722175937e-05,1.0,0.15468573570251465
0.06599999964237213,0.9999255366921425,0.0001376515751057508,1.0,0.13694477081298828
0.0989999994635582,0.9998229321837425,0.0003251984422204359,1.0,0.1441974639892578
0.13199999928474426,0.9996461238861084,0.0006140297880918348,1.0,0.13965821266174316
0.16499999165534973,0.9994115262627602,0.0008891045027830338,1.0,0.1406233310699463
0.1979999989271164,0.9990487678050994,0.001370756385900967,1.0,0.1418895721435547
0.23100000619888306,0.9986705978512764,0.001704481497256182,1.0,0.14215493202209473
0.2639999985694885,0.9981287746429444,0.002343411159180523,1.0,0.14249038696289062
0.296999990940094,0.9975355983376503,0.0029380423247104145,0.998,0.15207862854003906
0.32999998331069946,0.9968738216161728,0.003614168346162792,0.996,0.16101932525634766
0.3630000054836273,0.9961292367577553,0.0040438341902748415,0.996,0.16016793251037598
0.3959999978542328,0.9953752815723419,0.004499641806332977,0.994,0.14551067352294922
0.42899999022483826,0.9942123881578445,0.005725911959366735,0.996,0.160858154296875
0.4620000123977661,0.9933128988742829,0.0061399874315715055,0.99,0.17678523063659668
0.4950000047683716,0.9922672063708305,0.007080273178707794,0.988,0.17335057258605957
0.527999997138977,0.9910486231446266,0.007837878442104988,0.98,0.16693329811096191
0.5609999895095825,0.9898940665125847,0.008514023529085448,0.978,0.2159738540649414
0.593999981880188,0.9888347960114479,0.008620086804815892,0.976,0.18761658668518066
0.6270000338554382,0.9876220492720604,0.009178228837984316,0.968,0.16004681587219238
0.6600000262260437,0.985936460852623,0.01035413942204908,0.968,0.16389036178588867
0.6930000185966492,0.9846596839427948,0.010823513788348093,0.95,0.17239046096801758
0.7260000109672546,0.9829429050087929,0.011817561887618183,0.94,0.2200610637664795
0.7590000033378601,0.9817681124806404,0.012353889322829048,0.928,0.20217132568359375
0.7919999957084656,0.9797767657637596,0.01391278647451779,0.92,0.17821288108825684
0.824999988079071,0.9792074085474014,0.012841406857438408,0.912,0.19491839408874512
0.8580000400543213,0.9774690362215042,0.013815169967888417,0.912,0.16001200675964355
0.8910000324249268,0.9763365776538849,0.01488545822892679,0.876,0.15834927558898926
0.9240000247955322,0.9734498507976532,0.01674778361592134,0.884,0.15591144561767578
0.9570000171661377,0.972891350209713,0.015635207307424077,0.882,0.15472841262817383
0.9900000095367432,0.970976553440094,0.01759349300450588,0.854,0.19367241859436035
-0.0,0.9999983080029488,9.86496630959914e-07,1.0,0.1619095802307129
-0.032999999821186066,0.9999865958094597,7.657715872486662e-06,1.0,0.18192481994628906
-0.06599999964237213,0.999984600841999,8.425073994720605e-06,1.0,0.17520570755004883
-0.0989999994635582,0.9999831729531288,9.012378839075559e-06,0.998,0.17569875717163086
-0.13199999928474426,0.9999817692637444,1.043995705335807e-05,1.0,0.1789100170135498
-0.16499999165534973,0.9999810215234757,9.452086490194339e-06,1.0,0.17116355895996094
-0.1979999989271164,0.9999795690178871,1.0934979325003036e-05,1.0,0.18047618865966797
-0.23100000619888306,0.9999781095981598,1.4485071675810596e-05,1.0,0.1849961280822754
-0.2639999985694885,0.9999769987463951,1.2154802514331422e-05,0.994,0.17951703071594238
-0.296999990940094,0.9999754074811935,1.2222890881807192e-05,0.998,0.1835007667541504
-0.32999998331069946,0.9999731454253197,1.670211203416128e-05,0.994,0.1564478874206543
-0.3630000054836273,0.9999707114100457,1.7015878718175906e-05,0.994,0.17265629768371582
-0.3959999978542328,0.9999690997004509,1.7709613102347224e-05,0.994,0.16863179206848145
-0.42899999022483826,0.9999644029736519,1.745542337538828e-05,0.992,0.1665935516357422
-0.4620000123977661,0.9999623466730118,2.018922784570863e-05,0.986,0.17254257202148438
-0.4950000047683716,0.9999571138620377,2.233041089960992e-05,0.98,0.19614315032958984
-0.527999997138977,0.999952208995819,2.7493666959274856e-05,0.98,0.16450119018554688
-0.5609999895095825,0.9999458384513855,2.633517239173559e-05,0.974,0.15229392051696777
-0.593999981880188,0.9999387165904046,3.213834920064242e-05,0.96,0.15987086296081543
-0.6270000338554382,0.9999302537441254,3.2396231954797796e-05,0.926,0.20075345039367676
-0.6600000262260437,0.9999152590036392,4.3400982525731244e-05,0.914,0.1849374771118164
-0.6930000185966492,0.9998989092707634,5.0849632322568845e-05,0.872,0.16124272346496582
-0.7260000109672546,0.9998785583972931,5.8798933369340566e-05,0.834,0.1778123378753662
-0.7590000033378601,0.9998411183953285,8.334122693891533e-05,0.76,0.1830592155456543
-0.7919999957084656,0.9997857578396797,0.00013058350966680345,0.662,0.1796121597290039
-0.824999988079071,0.9997071563601494,0.00015561606970324035,0.526,0.16101813316345215
-0.8580000400543213,0.9995385882854462,0.00027705270317242346,0.358,0.16153359413146973
-0.8910000324249268,0.9992587128281594,0.0003885634655027134,0.212,0.1834874153137207
-0.9240000247955322,0.998551054596901,0.0007712125458547311,0.138,0.17817163467407227
-0.9570000171661377,0.9955318011641502,0.0027002222260038926,0.102,0.17602252960205078
-0.9900000095367432,0.9308728075623512,0.03735657561153048,0.102,0.1914045810699463
