Severity,Mean,Std,Accuracy,Time Taken
0.0,1.0,0.0,0.498,0.082763671875
1.0666667222976685,0.9989999998956917,2.222669831529484e-16,0.502,0.08240509033203125
2.133333444595337,0.9959999995827677,2.222669831529484e-16,0.466,0.10265111923217773
3.200000286102295,0.990999998390674,5.556674578823711e-16,0.466,0.1275465488433838
4.266666889190674,0.9839999983310701,2.222669831529484e-16,0.408,0.08704614639282227
5.333333492279053,0.9749999985098835,3.3340047472942265e-16,0.4,0.12108850479125977
6.40000057220459,0.9639999935626979,1.111334915764742e-16,0.37,0.08542847633361816
7.466667175292969,0.9509999933242793,2.222669831529484e-16,0.362,0.08820700645446777
8.533333778381348,0.93599999332428,3.3340047472942265e-16,0.318,0.0878288745880127
9.600000381469727,0.9189999935626981,1.111334915764742e-16,0.316,0.08477258682250977
10.666666984558105,0.8999999940395359,4.445339663058968e-16,0.284,0.0902705192565918
11.733333587646484,0.8789999947547911,1.111334915764742e-16,0.26,0.0868842601776123
12.80000114440918,0.8559999742507926,2.222669831529484e-16,0.236,0.07968258857727051
13.866667747497559,0.8309999736547463,3.3340047472942265e-16,0.244,0.08403968811035156
14.933334350585938,0.8039999732971185,2.222669831529484e-16,0.202,0.08804631233215332
15.999999046325684,0.7750000268220895,1.111334915764742e-16,0.196,0.08802103996276855
17.066665649414062,0.7440000305175775,3.3340047472942265e-16,0.194,0.08271121978759766
18.133333206176758,0.7110000040531156,2.222669831529484e-16,0.18,0.08207988739013672
19.19999885559082,0.6760000386238084,2.222669831529484e-16,0.168,0.09220528602600098
20.266666412353516,0.6390000090599061,1.111334915764742e-16,0.156,0.08389854431152344
21.333332061767578,0.6000000476837145,1.111334915764742e-16,0.152,0.08438372611999512
22.399999618530273,0.5590000150203702,1.111334915764742e-16,0.14,0.08750009536743164
23.46666717529297,0.515999979019165,2.222669831529484e-16,0.154,0.08758068084716797
24.53333282470703,0.47100002193450924,1.6670023736471132e-16,0.14,0.0835719108581543
25.600000381469727,0.4239999828338623,1.111334915764742e-16,0.142,0.07983279228210449
26.66666603088379,0.3750000298023221,5.55667457882371e-17,0.114,0.08789992332458496
27.733333587646484,0.3239999876022338,0.0,0.134,0.08630251884460449
28.799999237060547,0.27100003862380934,5.55667457882371e-17,0.136,0.08465099334716797
29.866666793823242,0.2159999933242798,2.778337289411855e-17,0.12,0.08719253540039062
30.933332443237305,0.1590000483989709,2.778337289411855e-17,0.096,0.08447575569152832
32.0,0.1,2.778337289411855e-17,0.08,0.08336901664733887
-0.0,1.0,0.0,0.468,0.08634376525878906
-1.0666667222976685,0.9989999998956917,2.222669831529484e-16,0.514,0.08878731727600098
-2.133333444595337,0.9959999995827677,2.222669831529484e-16,0.48,0.08696460723876953
-3.200000286102295,0.990999998390674,5.556674578823711e-16,0.468,0.09243130683898926
-4.266666889190674,0.9839999983310701,2.222669831529484e-16,0.442,0.08827090263366699
-5.333333492279053,0.9749999985098835,3.3340047472942265e-16,0.422,0.14881396293640137
-6.40000057220459,0.9639999935626979,1.111334915764742e-16,0.396,0.10605788230895996
-7.466667175292969,0.9509999933242793,2.222669831529484e-16,0.356,0.08835291862487793
-8.533333778381348,0.93599999332428,3.3340047472942265e-16,0.35,0.17928647994995117
-9.600000381469727,0.9189999935626981,1.111334915764742e-16,0.346,0.13312935829162598
-10.666666984558105,0.8999999940395359,4.445339663058968e-16,0.318,0.17357468605041504
-11.733333587646484,0.8789999947547911,1.111334915764742e-16,0.28,0.12735486030578613
-12.80000114440918,0.8559999742507926,2.222669831529484e-16,0.268,0.14188027381896973
-13.866667747497559,0.8309999736547463,3.3340047472942265e-16,0.238,0.14280200004577637
-14.933334350585938,0.8039999732971185,2.222669831529484e-16,0.226,0.13405561447143555
-15.999999046325684,0.7750000268220895,1.111334915764742e-16,0.166,0.17246770858764648
-17.066665649414062,0.7440000305175775,3.3340047472942265e-16,0.168,0.14166903495788574
-18.133333206176758,0.7110000040531156,2.222669831529484e-16,0.156,0.13965964317321777
-19.19999885559082,0.6760000386238084,2.222669831529484e-16,0.136,0.13697171211242676
-20.266666412353516,0.6390000090599061,1.111334915764742e-16,0.12,0.13609075546264648
-21.333332061767578,0.6000000476837145,1.111334915764742e-16,0.118,0.09016299247741699
-22.399999618530273,0.5590000150203702,1.111334915764742e-16,0.104,0.09368062019348145
-23.46666717529297,0.515999979019165,2.222669831529484e-16,0.088,0.08792495727539062
-24.53333282470703,0.47100002193450924,1.6670023736471132e-16,0.088,0.0833740234375
-25.600000381469727,0.4239999828338623,1.111334915764742e-16,0.086,0.08994507789611816
-26.66666603088379,0.3750000298023221,5.55667457882371e-17,0.072,0.09603548049926758
-27.733333587646484,0.3239999876022338,0.0,0.076,0.09043312072753906
-28.799999237060547,0.27100003862380934,5.55667457882371e-17,0.076,0.13031840324401855
-29.866666793823242,0.2159999933242798,2.778337289411855e-17,0.072,0.09480142593383789
-30.933332443237305,0.1590000483989709,2.778337289411855e-17,0.076,0.0978078842163086
-32.0,0.1,2.778337289411855e-17,0.08,0.08559727668762207
