Severity,Mean,Std,Accuracy
1,1.0,0.0,0.998
2,0.654362325830736,0.09409824024371392,1.0
3,0.2844013025981177,0.14865283918955596,0.998
4,0.14473163298394634,0.13551333380045336,1.0
5,0.08164676278931819,0.1210389283556541,0.992
6,0.04931130026577473,0.1071724825519515,0.992
7,0.035272838056377855,0.09617672096152834,0.984
8,0.02639141244593994,0.08454092499136517,0.978
9,0.021265834267691606,0.07821325731722187,0.976
10,0.020912049006298516,0.07213637325075277,0.966
11,0.01816971965950447,0.06918299480453259,0.956
12,0.01936037891133531,0.06359039724455195,0.926
13,0.01853731952124627,0.0629270153582227,0.912
14,0.016246839614743405,0.052859365831176064,0.854
15,0.014484148692452108,0.05196995047875974,0.838
16,0.013841572034321533,0.050060726415221954,0.808
17,0.008427063136721109,0.04429818548913909,0.684
18,0.00714314948064272,0.04162505741541667,0.674
19,0.007425503190374222,0.04295864424829589,0.572
20,0.007514157908717495,0.03913684049871799,0.53
21,0.004181062319494693,0.032045410502838864,0.474
22,0.003916907117131394,0.030207980008617304,0.426
23,0.003690636239177076,0.02680459303184577,0.396
24,0.003506438616971608,0.023801587926182515,0.346
25,0.0003237058577388893,0.018256165588804513,0.28
26,0.0010428747855841932,0.013270570472928369,0.266
27,-0.0006415154337305869,0.011030342260757012,0.226
28,-0.0016197859439277002,0.006320347610095672,0.188
29,-0.0006772238225804237,0.0017222161012869946,0.172
30,-8.68791005182203e-05,0.00019705471805446582,0.158
